idx,formula,regime,a_site,is_train,is_holdout,er_measured,er_predicted,ensemble_std,er_cm,delta_lst,delta_tilt,delta_res,sigma_conf,has_cm,cm_approx,gii,gii_norm,tolerance_factor,chi_A,chi_B,d0_per_field,d0_B_fraction,alpha_total,a_off_centering_frac,phase_transition,ordering_proxy,soft_mode_tolerance_weighted,RE_x_chi_A,f_lst
1124,BaMg0.33Ta0.13Ti0.267W0.267O3,Ib,Ba,True,False,17.4,16.259335,0.45118326,20.010553,2.0529816,-5.753398,-0.050799318,0.26077253,True,False,0.5584947,0.4790214,1.040059319024194,0.89,1.678672032193159,0.03881541344929591,0.3993963782696177,13.73815,0.0,0.0,1.5464634284727141,0.3728703188377854,0.0,0.10259494577686082
1125,DyAlO3,III,Other,True,False,17.6,16.95067,0.40360758,15.408687,1.5826889,-0.080562025,0.039855637,0.27410713,True,False,0.59817857,0.5130583,0.93915474297128,1.22,1.61,0.0,0.0,9.559999999999999,0.0,0.0,-0.0,0.0,1.22,0.10271406642240186
1126,BaNi0.5W0.5O3,Ia,Ba,True,False,18.1,18.104897,0.7535465,19.140003,0.9778369,-2.0053396,-0.0076029776,0.27158505,True,False,0.5907681,0.5067023,1.0407781962696858,0.89,2.135,0.0,0.0,13.635,0.0,0.0,0.7444914161569783,0.1438832705595471,0.0,0.051088649254652674
1127,SrNi0.5W0.5O3,II,Sr,True,False,18.3,20.62994,0.6415669,20.718763,0.9350425,-1.0212857,-0.0025780553,0.13294092,True,False,0.07275136,0.062398903,0.9819967034571124,0.95,2.135,0.0,0.0,12.635,0.0,0.0,0.8061044988734178,0.14729950551856685,0.0,0.04513022809325055
1128,GdAlO3,III,Other,True,False,18.4,17.857794,0.5099177,14.892808,2.9316056,-0.02788735,0.06126771,0.2322998,True,False,0.46906185,0.40231475,0.957426236025196,1.2,1.61,0.0,0.0,9.77,0.0,0.0,-0.0,0.0,1.2,0.19684706873277358
1129,Sr2AlNbO6,Ib,Sr,True,False,19.0,22.387196,1.0520401,21.759096,3.0971704,-2.4246602,-0.044412706,0.7880452,True,True,0.18257082,0.15659115,1.010406670978513,0.95,1.605,0.04407558859742286,0.5,24.369999999999997,0.0,0.0,0.7958356517540113,0.29687799870644604,0.0,0.1423391118822216
1130,Ba.2Sr0.8SmSbO6,Ia,Other,True,False,19.0,19.159235,2.1079972,0.0,16.081753,-0.0011966748,0.5224062,0.9820138,False,True,0.0,0.0,1.0003035572428265,1.0071428571428571,2.05,0.0,0.0,24.412,0.0,0.0,-0.0,0.0,0.0,
1131,BaZn0.5W0.5O3,Ia,Ba,True,False,19.0,22.636126,1.4222265,17.992693,4.6105266,-0.01583128,0.04873681,0.24785495,True,False,0.51877904,0.44495726,1.0282084112905834,0.89,2.005,0.0,0.0,13.75,0.0,0.0,0.6418029449629123,0.1457687383064125,0.0,0.25624438765225416
1132,NdMg0.47Ba0.03Sn0.5O3,III,Other,True,False,19.1,18.827223,0.6549474,15.589814,3.1333895,-0.00094658334,0.10496642,0.40122527,True,False,0.9325149,0.7998189,0.9004252947795915,1.1327184466019418,1.6450515463917528,0.0,0.0,11.602599999999999,0.0,0.0,0.8209408459784415,0.0,1.1327184466019418,0.20098953714264967
1133,BaMg0.33W0.35Ti0.32O3,Ib,Ba,True,False,16.3,15.269971,0.52086836,19.793653,1.8497326,-6.306197,-0.06721841,0.2771923,True,False,0.6071862,0.52078414,1.042715761008969,0.89,1.7511,0.030178685052858912,0.32,13.665199999999999,0.0,0.0,1.2199059780966064,0.40684580157118816,0.0,0.09345079455520414
1134,ErAlO3,III,Other,True,False,16.3,16.599703,0.41416046,15.329592,1.332152,-0.10539703,0.04335562,0.30743003,True,False,0.6924548,0.5939191,0.9281918471389304,1.24,1.61,0.0,0.0,9.389999999999999,0.0,0.0,-0.0,0.0,1.24,0.08690068202728422
1135,Pb0.6Ca0.4Fe0.45Nb0.45Sn0.1O3,II,Other,True,False,142.6,140.06923,2.2810051,31.577717,107.846985,-0.00026244755,0.6447897,0.19421989,True,False,0.33646935,0.28859007,0.977463519725451,1.798,1.7395,0.04698109413252221,0.45,13.209499999999998,0.6,0.0,0.8083353713183029,0.26391515032587176,0.0,3.415287590296664
1136,BaMg0.335W0.335Ti0.33O3,Ib,Ba,True,False,13.1,14.697527,1.0695727,19.6518,1.9762824,-6.864732,-0.06582417,0.2739681,True,False,0.5977712,0.5127089,1.0423838241650991,0.89,1.73765,0.03148229326574837,0.33,13.6573,0.0,0.0,1.2206524963192988,0.41225376369692485,0.0,0.10056495588190395
1137,BaTi0.39Co0.305W0.305O3,Ib,Ba,True,False,14.0,17.653849,1.7758372,22.461136,1.9154228,-6.6707473,-0.051963143,0.25413924,True,False,0.53826654,0.46167168,1.040180537525631,0.89,1.8938,0.037340631308765734,0.39,13.95295,0.0,0.0,1.131996306511649,0.4621530711814087,0.0,0.08527720058326524
1138,BaMg0.35W0.33Ti0.32O3,Ib,Ba,True,False,14.4,14.838443,0.5544491,19.252562,1.9569423,-6.3096633,-0.061397634,0.2713569,True,False,0.5900956,0.5061255,1.0414911975785417,0.89,1.7301000000000002,0.03092582985388289,0.32,13.633199999999999,0.0,0.0,1.2199059780966064,0.4016151882145911,0.0,0.1016458121261991
1139,NdMg0.45Co0.05Sn0.5O3,III,Other,True,False,19.2,18.417475,0.79830855,15.361794,2.9828231,-0.0011884086,0.07404656,0.4183095,True,False,0.9736979,0.83514154,0.8963680027385552,1.14,1.6635,0.0,0.0,11.5255,0.0,0.0,0.9824573587009537,0.0,1.14,0.1941715336112436
1140,BaMg0.34W0.32Ti0.34O3,Ib,Ba,True,False,14.4,15.459429,0.50597584,19.51189,2.0019863,-5.9962974,-0.05815023,0.27077147,True,False,0.5883683,0.50464404,1.0420520985907014,0.89,1.7242000000000002,0.03281645826853287,0.34,13.6494,0.0,0.0,1.2202328226146546,0.41766528501445427,0.0,0.10260340233570402
1141,BaMg0.34W0.33Ti0.33O3,Ib,Ba,True,False,15.1,15.226024,0.5158986,19.515697,1.9363873,-6.165241,-0.0608199,0.2725141,True,False,0.59350276,0.50904787,1.0420776084464776,0.89,1.7324000000000002,0.03167582556390709,0.33,13.6493,0.0,0.0,1.2205695745007996,0.41094870597646116,0.0,0.0992220416211627
1142,BaMg0.35W0.34Ti0.31O3,Ib,Ba,True,False,15.4,14.67175,0.5603099,19.256268,1.9127327,-6.433544,-0.063706085,0.2731175,True,False,0.59527594,0.5105687,1.0415166799792068,0.89,1.7383,0.029794164475720204,0.31,13.633099999999999,0.0,0.0,1.2192219474521182,0.39489512784856684,0.0,0.09933039465383428
1143,BaMg0.33W0.33Ti0.33O3,Ib,Ba,True,False,15.4,15.238916,0.4909232,19.462257,1.9210207,-6.0833325,-0.06103001,0.2738681,True,False,0.5974781,0.5124575,1.0424774259778815,0.89,1.736666666666667,0.031793563988307176,0.33333333333333337,13.636099999999999,0.0,0.0,1.2613696647670887,0.41492644874291806,0.0,0.09870492923816594
1144,BaMg0.33W0.34Ti0.33O3,Ib,Ba,True,False,15.6,15.444183,0.5014216,19.789736,1.8770183,-6.1589193,-0.063651145,0.27542374,True,False,0.6020303,0.5163619,1.04269021990031,0.89,1.7429000000000001,0.03129111148563853,0.33,13.665299999999998,0.0,0.0,1.2205695745007996,0.4135578250030661,0.0,0.09484807174790001
1145,YAlO3,III,Other,True,False,15.7,15.777338,0.3662917,14.444036,1.3923739,-0.09339035,0.034318425,0.28348556,True,False,0.6253712,0.5363814,0.9355004443604968,1.22,1.61,0.0,0.0,9.389999999999999,0.0,0.0,-0.0,0.0,1.22,0.09639784198820883
1146,Sr2SmSbO6,II,Sr,True,False,16.0,15.01183,2.5164087,0.0,13.597189,-0.0014493465,0.45189118,0.9820138,False,True,0.0,0.0,0.980521403245346,1.0233333333333332,2.05,0.0,0.0,24.259999999999998,0.0,0.0,-0.0,0.0,0.0,
1147,BaMg0.34W0.32Ti0.34O3,Ib,Ba,True,False,14.5,15.459429,0.50597584,19.51189,2.0019863,-5.9962974,-0.05815023,0.27077147,True,False,0.5883683,0.50464404,1.0420520985907014,0.89,1.7242000000000002,0.03281645826853287,0.34,13.6494,0.0,0.0,1.2202328226146546,0.41766528501445427,0.0,0.10260340233570402
1148,Ba0.5Sr0.5Zn0.1667Co0.1667Ta0.2222Nb0.2222Sb0.2222O3,Ib,Ba,True,False,27.0,26.6018,0.73698175,17.482574,9.093956,-0.0014194015,0.026691139,0.11920293,True,False,0.0,0.0,1.0014534721570705,0.9199999999999999,1.7327809999999997,0.0,0.4444,13.062756999999998,0.0,0.0,1.8370262326552949,0.19968933463802904,0.0,0.5201726015860136
1149,CaLa0.5Ta0.5O3,III,Ca,True,False,19.5,21.507126,1.1805171,14.731372,6.6556435,-0.00036893674,0.12047901,0.5,True,False,2.0187564,1.0,0.8664904205953222,1.0,1.3,0.0665607499633807,0.5,13.045,0.0,0.0,0.7701635339554948,0.12997356308929833,0.0,0.45180065373408534
1150,Ba2SmSbO6,Ia,Ba,True,False,20.7,16.750263,2.4499104,0.0,15.597765,-0.00109975,0.48471603,0.9820138,False,True,0.0,0.0,1.0205907875125837,0.9833333333333332,2.05,0.0,0.0,26.259999999999998,0.0,0.0,-0.0,0.0,0.0,
1151,Sr0.985La0.01Mg0.5W0.5O3,II,Sr,True,False,20.7,19.086706,0.91910404,16.813684,2.37841,-0.12633252,0.020944163,0.15422979,True,False,0.17383447,0.14909798,0.9745702575264658,0.9515075376884421,1.835,0.0,0.0,12.3673,0.0,0.0,0.7958356517540113,0.14618553862896985,0.0,0.1414568038747487
1152,Ba2Mg0.9Ca0.1WO6,Ia,Ba,True,False,20.8,21.706387,0.75746363,25.608948,0.92196923,-4.7864127,-0.038117796,0.88798505,True,True,0.6239486,0.53516126,1.0303659347732914,0.8952380952380952,1.8626315789473682,0.0,0.0,26.964,0.0,0.0,0.7686238876137975,0.15310011556211187,0.0,0.03600183927898951
1153,Sr0.036Mg0.964TiO3,II,Sr,False,True,20.8,24.999714,2.206547,8.161739,16.82079,-0.002048241,0.019233003,0.5459175,True,False,0.10737379,0.09209459,0.9741624232666146,0.95,1.4271079429735234,0.06827173008763873,0.5091649694501018,10.38512,0.0,1.0,0.6519137450615994,0.496009380481983,0.0,2.060932112629428
1154,La0.786Na0.214Mg0.5W0.5O3,III,Other,False,True,20.8,23.219858,1.4262456,15.610249,7.5622625,-0.0049229255,0.052268196,0.18783441,True,False,0.31237966,0.2679283,0.9495894862184898,1.0636200000000002,1.835,0.0,0.0,11.749939999999999,0.214,0.0,0.7444914161569783,0.14243842293277348,1.0636200000000002,0.4844421443886001
1155,CaSm0.5Nb0.5O3,III,Ca,True,False,20.9,22.454676,1.1716905,12.642689,9.68349,-0.00032318692,0.12882018,0.5,True,False,1.4308014,1.0,0.881069841041901,1.0,1.385,0.06461682516217973,0.5,12.305,0.0,0.0,0.7701635339554948,0.2643209523125703,0.0,0.7659359492272569
1156,Ca5Ta2ZrO12,III,Ca,False,True,21.0,39.352116,2.1954048,0.0,18.243763,-0.0003084861,0.24044728,0.9954108,False,True,0.8041602,0.6897289,0.9374867324763584,1.0,1.4433333333333334,0.09337035647279551,1.0,50.41,0.0,0.0,0.8015363600749494,0.3749946929905433,0.0,
1157,Ba0.95Zn0.5W0.5O2.95,Ia,Ba,True,False,21.0,20.369385,1.384789,15.395089,4.937147,-0.012258733,0.04940782,0.24785495,True,False,0.51877904,0.44495726,1.0282084112905834,0.89,2.005,0.0,0.0,13.3875,0.0,0.0,0.6418029449629123,0.1457687383064125,0.0,0.32069622981718393
1158,NdMg0.5Sn0.4Ti0.1O3,III,Other,True,False,21.1,19.554062,0.594904,15.761415,3.729056,-0.0010794178,0.064671345,0.390958,True,False,0.90749186,0.77835655,0.900536659083273,1.14,1.593,0.015667909518765493,0.1,11.495000000000001,0.0,0.0,1.0831037097111191,0.09005366590832731,1.14,0.23659398600950485
1159,BaTi0.4Zn0.3W0.3O3,Ib,Ba,True,False,21.2,21.10944,1.048644,22.446934,3.0559297,-4.3798184,-0.013605192,0.2499688,True,False,0.5253704,0.45061067,1.0412873832541625,0.89,1.819,0.03821542962779239,0.4,13.93,0.0,0.0,1.1453614555483094,0.4697691822054605,0.0,0.13614018288644678
1160,CaYb0.5Ta0.5O3,III,Ca,True,False,21.2,22.693918,0.5383569,14.2154455,8.383225,-0.00032392336,0.095571026,0.46719965,True,False,1.0893133,0.93430495,0.8994765925957012,1.0,1.3,0.061770899133693095,0.5,12.205,0.0,0.0,0.7701635339554948,0.13492148888935518,0.0,0.5897265055815522
1161,SrCo0.5W0.5O3,II,Sr,True,False,21.2,20.125805,0.45543477,19.625507,1.0512254,-0.5518978,0.0009718213,0.14021885,True,False,0.10873635,0.09326326,0.9689665903834956,0.95,2.12,0.0,0.0,12.794999999999998,0.0,0.0,0.7444914161569783,0.14534498855752434,0.0,0.05356424167793475
1162,CaHfO3,III,Ca,True,False,21.4,20.907879,1.0548769,17.098536,3.7831879,-0.0005265458,0.02668069,0.45693964,True,False,1.0652496,0.9136655,0.9182334504507774,1.0,1.3,0.0,0.0,12.219999999999999,0.0,0.0,-0.0,0.5509400702704664,0.0,0.22125800126981635
1163,BaTi0.45Ni0.275W0.275O3,Ib,Ba,True,False,21.6,21.451927,0.49132308,24.202938,1.8671052,-4.56828,-0.049834784,0.26572526,True,False,0.5733815,0.49178982,1.0500204298823423,0.89,1.86725,0.042228740177252075,0.45,13.88925,0.0,0.0,1.1287791943005339,0.5058641210876527,0.0,0.07714374180523043
1164,Sr3ZnNb2O9,II,Sr,False,True,20.7,35.916805,2.2373774,21.616117,14.095281,-0.0034988746,0.20890796,0.79096705,True,True,0.19282033,0.16538216,0.968577134358422,0.95,1.6166666666666667,0.07125967721438557,0.6666666666666666,38.93,0.0,0.0,0.6129395694690789,0.3874308537433688,0.0,0.6520727566380216
1165,CaLa0.5Nb0.5O3,III,Ca,True,False,20.6,20.180218,1.3488142,13.186139,6.8808045,-0.00037373236,0.11364889,0.5,True,False,1.982717,1.0,0.8664904205953222,1.0,1.35,0.0665607499633807,0.5,12.754999999999999,0.0,0.0,0.7701635339554948,0.25994712617859667,0.0,0.5218210197844872
1166,NdMg0.43Ca0.07Sn0.5O3,III,Other,True,False,19.5,15.61501,1.229427,11.544875,3.8489232,-0.0013000714,0.2225124,0.9346822,True,True,0.96825236,0.8304709,0.898920745290412,1.130841121495327,1.659462365591398,0.0,0.0,11.6138,0.0,0.0,0.7925802174941026,0.0,1.130841121495327,0.3333880358167586
1167,CaSm0.5Ta0.5O3,III,Ca,True,False,19.6,20.102865,0.777252,14.116789,5.8898015,-0.00033908096,0.09661385,0.5,True,False,1.4671528,1.0,0.881069841041901,1.0,1.335,0.06461682516217973,0.5,12.594999999999999,0.0,0.0,0.7701635339554948,0.13216047615628515,0.0,0.41721963117816663
1168,BaMg0.33Ta0.33Ti0.167W0.167O3,Ib,Ba,True,False,19.7,18.883413,1.3257313,20.679617,2.0691376,-3.8263488,-0.038992256,0.2415162,True,False,0.49878418,0.42780763,1.0362386336947,0.89,1.588128772635815,0.0501523048467639,0.5,13.87715,0.0,0.0,1.5583536798854432,0.3064838711158001,0.0,0.10005686275524348
1169,CaNd0.5Ta0.5O3,III,Ca,False,True,20.0,22.64732,1.2306579,14.008681,8.507799,-0.0003360028,0.13117473,0.5,True,False,1.6485882,1.0,0.8760897944612888,1.0,1.3199999999999998,0.0653095665934298,0.5,12.69,0.0,0.0,0.7701635339554948,0.1314134691691933,0.0,0.6073233447174649
1170,CaNd0.5Nb0.5O3,III,Ca,False,True,20.0,21.344831,1.2321368,12.56534,8.65629,-0.00033024128,0.12353146,0.5,True,False,1.6122003,1.0,0.8760897944612888,1.0,1.37,0.0653095665934298,0.5,12.399999999999999,0.0,0.0,0.7701635339554948,0.2628269383383866,0.0,0.6889021705739757
1171,BaCo0.5W0.5O3,Ia,Ba,True,False,19.3,19.41533,0.47867078,18.161812,1.7674357,-0.5255178,0.011600752,0.2563926,True,False,0.54517645,0.46759832,1.0269681116388458,0.89,2.12,0.0,0.0,13.794999999999998,0.0,0.0,0.7136848747987585,0.14595478325417313,0.0,0.09731604423611476
1172,Sr3Zn0.75Mg0.25Nb2O9,II,Sr,False,True,20.0,31.626835,2.1218233,21.07659,10.456003,-0.013249586,0.107492626,0.78489596,True,True,0.17163889,0.14721483,0.969356359727978,0.95,1.5883333333333334,0.07112933442120281,0.6666666666666666,38.75,0.0,0.0,0.7934422084825237,0.38774254389119117,0.0,0.4960955733351553
1173,BaMg0.46W0.46Ti0.08O3,Ib,Ba,True,False,20.0,19.443707,1.0886586,16.78792,3.3763537,-0.7034969,-0.01706933,0.28296196,True,False,0.62386763,0.5350918,1.035411272315386,0.89,1.8114,0.007755233021019588,0.08,13.454799999999999,0.0,0.0,1.0182941976485969,0.21028034263524586,0.0,0.20111804797735516
1174,BaMg0.333Ta0.567W0.05Ti0.05O3,Ib,Ba,True,False,20.0,22.467274,1.3715346,21.66059,2.1721156,-1.3425077,-0.02292141,0.22082517,True,False,0.43088213,0.369568,1.0317522559959609,0.89,1.4817299999999998,0.06436568529849541,0.617,14.0546,0.0,0.0,1.133747849108451,0.22763504461534959,0.0,0.10027961380553348
1175,BaTi0.4Ni0.3W0.3O3,Ib,Ba,True,False,20.0,19.980743,0.39597476,23.517134,1.7767429,-5.2563176,-0.056816895,0.26611432,True,False,0.5745435,0.49278644,1.0489854171372637,0.89,1.897,0.03762395130867322,0.4,13.861,0.0,0.0,1.1493944184199585,0.4659971456027408,0.0,0.07555099613753954
1176,BaMg0.49Y0.006667W0.496667O3,Ia,Ba,True,False,20.0,17.637503,0.7343166,16.15762,2.0027595,-0.5341939,0.011319576,0.28490353,True,False,0.6294346,0.5398666,1.0323798970957228,0.892185539011411,1.8385474734636915,0.0,0.0,13.384201829999999,0.0,0.0,0.808645076444291,0.14612376018935225,0.0,0.12395139259371118
1177,Ba0.97La0.02Mg0.5W0.5O3,Ia,Ba,True,False,20.0,17.641964,0.80547786,15.758648,2.2033818,-0.3379284,0.01786173,0.28115112,True,False,0.61865455,0.5306206,1.0314660995154754,0.8942424242424243,1.835,0.0,0.0,13.314599999999999,0.0,0.0,0.7444914161569783,0.14528008507267867,0.0,0.1398204845999479
1178,BaLa0.5Ta0.5O3,III,Ba,True,False,27.1,26.759542,1.5309614,15.875515,10.791529,-0.000358357,0.092857294,0.377747,True,False,0.87494254,0.750439,0.9518745131357372,0.89,1.3,0.0665607499633807,0.5,15.125,0.0,0.0,0.7444914161569783,0.14278117697036055,0.0,0.6797593022966499
1179,SrLa0.5Ta0.5O3,III,Sr,True,False,27.1,25.589785,0.97724086,17.355446,8.091423,-0.00032118126,0.14323714,0.5,True,False,1.5468031,1.0,0.8981141585732536,0.95,1.3,0.0665607499633807,0.5,14.125,0.0,0.0,0.7701635339554948,0.13471712378598805,0.0,0.46621809661359326
1180,SrNd0.5Ta0.5O3,III,Sr,True,False,27.1,25.51595,1.165186,16.542887,8.836782,-0.0003265905,0.1366066,0.5,True,False,1.1999558,1.0,0.9080638745511168,0.95,1.3199999999999998,0.0653095665934298,0.5,13.77,0.0,0.0,0.7701635339554948,0.1362095811826675,0.0,0.5341741136235773
1181,Sr5Nb2Ta2O15,II,Sr,False,True,33.2,39.31841,1.373104,25.723738,13.497571,-0.0019103542,0.099011086,0.78458506,True,True,0.17056593,0.14629455,0.9844035581224484,0.95,1.55,0.08192,1.0,64.67,0.0,0.0,0.8086717106532696,0.4429816011551017,0.0,0.5247126603450867
1182,BaHo0.5Ta0.5O3,II,Ba,True,False,33.5,32.69908,1.0240207,15.67196,16.9724,-0.00052114425,0.05524091,0.16704775,True,False,0.2292777,0.19665168,0.9805995905881172,0.89,1.365,0.06288312250546305,0.5,14.42,0.0,0.0,0.834343828451786,0.14708993858821756,0.0,1.0829787722786428
1183,Ba8ZnNb5.4Sb0.6O24,Ib,Ba,True,False,33.6,32.625732,0.77946746,18.455341,13.992203,-0.0012366415,0.17942272,0.7310586,True,True,0.0,0.0,1.0378057870995094,0.89,1.645714285714286,0.0,0.7714285714285715,108.934,0.0,0.0,0.7270232484046308,0.44535846425679854,0.0,0.7581655088356265
1184,Ba0.99Co0.2333Zn0.1Nb0.6667O3,Ib,Ba,True,False,33.7,33.457283,1.3750873,19.314522,14.116534,-0.008842705,0.035064325,0.20630181,True,False,0.3804572,0.32631847,1.0259797552666432,0.89,1.670324,0.07134799797302892,0.6667,13.945296999999998,0.0,0.0,0.9023302794744206,0.38962757829823735,0.0,0.7308766947481279
1185,Ba2Sr3Ta4O15,Ib,Sr,True,False,33.7,33.211395,0.65468115,28.877607,4.133943,-0.0029267457,0.20277306,0.7874067,True,True,0.1803448,0.1546819,1.007973784162,0.9259999999999999,1.5,0.08192,1.0,67.83000000000001,0.0,0.0,-0.0,0.2976078647514,0.0,0.1431539323878187
1186,Sr0.35Ba0.65Y0.5Nb0.5O3,III,Ba,True,False,33.8,33.1829,1.0257015,14.142196,18.97772,-0.00047801557,0.06346286,0.21614757,True,False,0.414912,0.35587037,0.9614371234520316,0.911,1.4100000000000001,0.06285064787451694,0.5,13.725,0.0,0.0,0.8215077695525277,0.28843113703560946,0.0,1.341921721350772
1187,Ba0.99La0.0067Co0.2333Zn0.1Nb0.6667O3,Ib,Ba,True,False,34.0,33.972878,1.2452731,19.687166,14.246106,-0.008766314,0.048367135,0.20471828,True,False,0.37480342,0.32146922,1.0254069293630643,0.8914116584729607,1.670324,0.07134799797302892,0.6667,13.972699999999998,0.0,0.0,0.8867728608627926,0.3898567201161869,0.0,0.7236240096720878
1188,Ba4LiNb2TaO12,Ib,Ba,False,True,34.0,40.46939,1.7065109,0.0,33.489674,-0.00052036805,0.4668107,0.9912032,False,True,0.4223651,0.36226293,1.005200816392641,0.9080000000000001,1.5666666666666667,0.08192,1.0,54.81,0.2,0.0,0.6365141682948128,0.49739959180367954,0.0,
1189,Ba10Ta7.52Ti0.48O30,Ib,Ba,True,False,34.0,32.43023,0.9241434,26.296888,5.967932,-0.0044888323,0.16989857,0.86476576,True,True,0.49868762,0.4277248,1.0444042452384843,0.89,1.5024,0.08243817638799497,1.0,141.3288,0.0,0.0,0.2353737270376639,0.3268137481284383,0.0,0.22694442019146907
1190,Ca5Ta2Ti0.6Hf0.4O12,III,Ca,False,True,34.0,37.65497,1.0114622,0.0,28.230936,-0.00034421083,0.3911838,0.9944746,False,True,0.6953828,0.5964304,0.9486563964996608,1.0,1.4813333333333334,0.0761459264400086,0.8666666666666667,50.129999999999995,0.0,0.0,1.068093392079491,0.45535507031983713,0.0,
1191,Ca0.5Sm0.5Mg0.25Ti0.75O3,III,Ca,True,False,34.0,35.834488,0.7544102,23.02739,12.753214,-0.0017556992,0.055639558,0.2896567,True,False,0.64296776,0.55147403,0.9352758408810388,1.085,1.4825,0.08187176193934861,0.75,11.7325,0.0,0.0,0.6456440549327058,0.7014568806607792,1.085,0.5538280282741552
1192,SrGd0.5Nb0.5O3,III,Sr,True,False,34.0,32.191643,0.9305849,14.716814,17.344027,-0.00036633358,0.13117088,0.4100811,True,False,0.953928,0.8181849,0.917397559876562,0.95,1.4,0.06403390577858643,0.5,13.264999999999999,0.0,0.0,0.8086717106532696,0.27521926796296864,0.0,1.1785177824493809
1193,Ba3Sr2Ta4O15,Ib,Ba,True,False,33.2,33.0644,0.88778573,28.067324,4.8068404,-0.001154981,0.19138572,0.8147022,True,True,0.28031817,0.24042915,1.0197588971817757,0.914,1.5,0.08192,1.0,68.83000000000001,0.0,0.0,-0.0,0.2940723308454673,0.0,0.17126108637930712
1194,Sr0.5La0.5Ti0.5Al0.5O3,Ib,Sr,True,False,33.0,34.06382,0.6485283,26.520525,7.506793,-0.13229232,0.16879377,0.5753881,True,False,0.17714159,0.1519345,1.0050248666610828,1.025,1.5750000000000002,0.04670828057602069,0.5,12.055,0.0,1.0,0.7958356517540113,0.4974875666694586,1.025,0.28305597268530697
1195,Li0.774Zr0.057NbO3,III,Other,True,False,33.0,31.603662,1.2363544,11.842252,19.499146,-0.0003951147,0.26265937,0.5,True,False,1.7213045,1.0,0.8508881706081359,0.98,1.5854399243140969,0.08357815020305438,1.0,9.278469999999999,1.0,0.0,0.1788184630775815,0.5105329023648816,0.0,1.6465741482278877
1196,BaYb0.5Ta0.5O3,Ib,Ba,True,False,32.0,33.653835,1.8334525,15.859211,17.758839,-0.0005068748,0.03629197,0.14094526,True,False,0.11224123,0.09626941,0.988111147340533,0.89,1.3,0.061770899133693095,0.5,14.285,0.0,0.0,0.834343828451786,0.14821667210107994,0.0,1.119780738146431
1197,CaEr0.5Nb0.5O3,III,Ca,True,False,32.0,25.78591,1.3798864,12.601168,13.041931,-0.00034175089,0.14315587,0.49501872,True,False,1.1542917,0.9900371,0.8949065036725822,1.0,1.42,0.06252175823328772,0.5,11.995,0.0,0.0,0.7958356517540113,0.26847195110177463,0.0,1.0349779480759245
1198,SrNd0.5Ta0.5O3,III,Sr,True,False,32.0,28.519848,1.4166079,16.542887,11.845568,-0.00032225193,0.1317163,0.5,True,False,1.1999558,1.0,0.9080638745511168,0.95,1.3199999999999998,0.0653095665934298,0.5,13.77,0.0,0.0,0.8215077695525277,0.1362095811826675,0.0,0.7160520409768864
