idx,formula,regime,a_site,er_measured,PC1,PC2,PC3,PC4
1195,Li0.774Zr0.057NbO3,III,Li,33.0,2.8887694,2.5019267,-1.0760281,-0.9415318
1196,BaYb0.5Ta0.5O3,Ib,Ba,32.0,0.981183,0.45365864,2.0128565,0.5640449
1197,CaEr0.5Nb0.5O3,III,Ca,32.0,3.968634,1.7421386,-0.9309735,-1.0440887
1198,SrNd0.5Ta0.5O3,III,Sr,32.0,1.7906342,0.11075514,0.095642865,-0.5120369
1199,SrHo0.5Nb0.5O3,III,Sr,32.0,1.3859789,-0.44492725,1.0850723,-0.7899211
1200,SrY0.5Nb0.5O3,III,Sr,32.0,1.1936668,-0.44090483,1.3012272,-0.73454493
1201,BaCo0.33Nb0.665Y0.005O3,Ib,Ba,34.0,-0.49808237,-2.8327901,0.8785246,-0.037666053
1202,SrEr0.5Nb0.5O3,III,Sr,32.0,1.4308442,-0.53218365,1.0991516,-0.7470499
1203,BaSn0.226Zn0.258Nb0.516O3,Ib,Ba,32.0,0.15223396,-1.5316073,1.3507584,0.04575843
1204,Ba5Nb3TaO15,Ib,Ba,32.2,0.8735655,-1.8102915,0.44252115,-0.12204194
1205,Ba6Nb4ZrO18,Ib,Ba,32.4,0.71987575,-2.9078126,0.16222318,-0.4882046
1206,Sr0.05Ba0.95Y0.5Ta0.5O3,II,Sr,32.5,1.7966723,0.21556099,1.6316813,0.25715172
1207,BaTi0.1Zn0.45W0.45O3,Ib,Ba,33.0,1.9765569,-0.6389701,-0.33228204,0.51384264
1208,Ba0.95Sr0.05Y0.5Ta0.5O3,II,Ba,33.0,1.7966723,0.21556099,1.6316813,0.25715172
1209,Ca5Nb2Ti0.4Hf0.6O12,III,Ca,32.0,0.29396185,4.81869,-0.05108964,-0.076580785
1210,Ba0.95Ca0.05Yb0.475Y0.025Nb0.5O3,II,Ba,34.0,0.96953905,-0.601155,1.9059484,0.2526434
1211,BaYb0.5Nb0.5O3,Ib,Ba,36.0,0.2955688,0.3916555,2.4280627,0.78246456
1212,BaTb0.5Ta0.5O3,II,Ba,36.0,1.8545921,0.74444765,1.5916687,0.05482593
1213,Pb0.2Ca.1333Nb0.6667O3,III,Pb,36.0,1.204125,5.876216,0.46809864,1.251328
1214,BaZn0.3333Nb0.6667O3,Ib,Ba,36.0,-0.33845162,-1.5955173,1.8709049,0.14801668
1215,SrSm0.5Nb0.5O3,III,Sr,36.0,1.0532067,0.19224839,1.0308528,-0.8401822
1216,Ca4NiNb2TiO12,III,Ca,36.0,1.6503545,-1.3193456,-0.5332148,-1.0343902
1217,Ca4.88Co0.12Ta2TiO12,III,Ca,36.0,0.44397688,4.480318,-0.17539296,0.13502999
1218,Ba8Ta4.32Ti2.6O24,Ib,Ba,36.0,0.26291233,-3.530525,0.28071102,-0.3942377
1219,Sr3LaNb3O12,III,Sr,36.0,-1.7286814,1.8423988,2.535041,1.0384225
1220,Sr5NbTa3O15,II,Sr,36.2,1.5319891,-2.7695246,0.12447041,-0.1428177
1221,La6MgTi4O18,III,La,36.3,1.1444095,-3.6708508,0.06293931,-0.28076953
1222,Sr0.05Ba0.95Y0.5Nb0.5O3,II,Sr,36.3,0.9184494,-0.082086235,2.1008832,0.39763206
1223,BaNd0.5Ta0.5O3,III,Ba,36.0,0.021207491,1.9646552,2.138508,1.0300025
1224,La0.5Sr0.5Al0.5Ti0.5O3,Ib,La,35.9,-0.5603162,-3.8127544,0.7673087,-0.56031513
1225,BaSc0.5Nb0.5O3,Ib,Ba,35.7,-0.6518964,-1.8449647,2.2522922,0.16588284
1226,BaZn0.0833Mg0.25Nb0.6667O3,Ib,Ba,34.0,-0.90518826,-2.7674367,1.7710218,-0.2989083
1227,Ba2SrYNb3O12,Ib,Ba,34.1,0.23351525,1.798801,2.1458657,0.6781709
1228,La0.8333Ti0.5Al0.5O3,Ia,La,34.4,3.500112,-1.4095329,-0.15985303,-1.0216383
1229,BaCo0.2333Zn0.1Nb0.6667O3,Ib,Ba,34.5,-0.76694787,-2.9715881,1.5854774,-0.28240368
1230,BaSr2YNb3O12,II,Ba,34.7,0.9476983,1.150185,2.1240034,0.28485632
1231,SrTb0.5Nb0.5O3,III,Sr,34.0,1.25076,-0.17973302,1.0739672,-0.8418298
1232,Ba10Ta7.04Ti.2O30,Ib,Ba,35.0,1.4911073,-2.3478022,0.031184368,-0.4566078
1233,SrCr0.5Nb0.5O3,Ib,Sr,35.0,-0.33813116,-2.5249467,1.8294511,-0.5290806
1234,BaNi0.1167Zn0.2167Nb0.6667O3,Ib,Ba,35.0,-0.7655347,-2.8346238,1.6050661,-0.2980729
1235,Ca4.75Ni0.25Ta2TiO12,III,Ca,35.0,-0.29714444,4.3569665,0.2921932,0.38533738
1236,Ba2Sr3Ta4O15,Ib,Ba,35.2,0.23381284,-3.523766,0.17932065,-0.11113271
1237,cCa0.05Ba0.95Y0.5Nb0.5O3,II,Ca,35.2,0.98036474,-0.017919641,2.0821965,0.41939667
1238,BaZn0.2Co0.1333Nb0.6667O3,Ib,Ba,35.5,-1.3932998,-2.0286741,1.9578816,0.061074413
1239,BaEu0.5Ta0.5O3,II,Ba,37.0,1.8820882,1.342839,1.7207518,0.40301725
1240,BaNi0.3Nb0.6Zr0.1O3,Ib,Ba,31.8,-0.52670383,-3.614265,0.6261693,-0.18056072
1241,BaSr4Ta4O15,Ib,Ba,31.7,0.07928198,-3.9022462,0.12177776,-0.1410415
1242,La5AlTi3O15,II,La,28.1,2.2304065,-4.061208,-1.3362324,-0.11755958
1243,BaZn0.5W0.5O3,Ia,Ba,28.1,3.871363,-0.5133443,-0.4943247,0.13804643
1244,CaHo0.5Ta0.5O3,III,Ca,28.2,4.387209,1.4932556,-0.9894498,-1.1764407
1245,LaMg0.5Ti0.5O3,III,La,29.0,2.4742365,-2.9406495,-0.1720493,-1.0357592
1246,Ba0.95Sr0.05Zn0.475Ga0.025Ta0.6583O3,Ib,Ba,29.0,1.2198037,-2.2194874,-0.37249154,0.9281574
1247,BaZr0.0215Zn0.272Ni0.0542Ta0.6523O3,Ib,Ba,29.0,1.0578827,-2.549889,-0.497814,0.821426
1248,SrTb0.5Ta0.5O3,III,Sr,29.0,2.1410894,-0.38510862,0.054302376,-0.48656085
1249,BaHfO3,Ia,Ba,29.1,1.7560524,-3.2754092,-0.3805259,-0.43626177
1250,CaLi0.3333Nb0.6667O3,III,Ca,29.6,2.6317139,4.5097275,-0.6841361,0.21393578
1251,SrNd0.5Nb0.5O3,III,Sr,29.7,0.8798274,0.34931085,0.9813863,-0.79279065
1252,BaTi0.6Ni0.2W0.2O3,Ib,Ba,29.8,-3.4233918,-5.175391,0.1719322,1.203736
1253,Ba5Ta4O15,Ib,Ba,28.0,2.8131742,-1.267721,-1.2483746,0.4589698
1254,PrMg0.5Ti0.5O3,III,Pr,28.0,2.460381,-3.3077416,-0.65165144,-1.2175043
1255,SrY0.5Ta0.5O3,III,Sr,28.0,2.3019216,-1.2048119,0.2284755,-0.9952464
1256,SrHo0.5Ta0.5O3,III,Sr,28.0,2.2710536,-0.6137125,0.013215587,-0.3877534
1257,CaGd0.5Ta0.5O3,III,Ca,27.2,4.189325,1.3216418,-1.0065744,-1.0064515
1258,SrLa0.5Nb0.5O3,III,Sr,27.5,0.7428702,0.41907766,0.567938,-0.3825432
1259,SrZn0.5W0.5O3,II,Sr,27.5,2.0474987,-1.5993922,-0.20913701,0.52576166
1260,LaMg0.5Ti0.5O3,III,La,27.6,2.4857032,-2.926543,-0.17050096,-1.039196
1261,SrSm0.5Ta0.5O3,III,Sr,27.7,1.9579043,0.09257987,0.05081609,-0.4617146
1262,BaMg0.1333Zn0.2Ta0.6667O3,Ib,Ba,27.7,1.7651235,-2.4998264,-0.9650673,0.9404645
1263,NdMg0.5Ti0.5O3,III,Nd,28.0,3.6653605,-2.4636848,-0.94323266,-1.3919092
1264,CaLi0.3167Nb0.6333Zr0.05O3,III,Ca,29.9,2.6904495,4.7562604,-1.278207,-0.13310902
1265,Ba4LiTa3O12,Ib,Ba,28.0,1.1080604,3.0573235,0.95101976,0.83146757
1266,BaTb0.5Ta0.5O3,II,Ba,28.0,1.8622526,0.94678754,1.6905868,0.3915924
1267,SrZn0.3333Ta0.6667O3,II,Sr,28.0,1.9175401,-2.0641332,-0.5921567,0.81336325
1268,BaZn0.3333Ta0.6667O3,Ib,Ba,28.0,2.5304306,-1.5386486,-1.3077829,1.7952042
1269,Ca0.6Ba0.4Yb0.5Ta0.5O3,III,Ca,28.0,3.4102614,1.6235596,-0.7419108,-0.114671566
1270,BaZr0.0215Ni0.0542Zn0.272Ta0.6523O3,Ib,Ba,28.0,1.0513344,-2.5628853,-0.49199805,0.8106511
1271,CaHo0.5Ta0.5O3,III,Ca,28.0,4.387209,1.4932556,-0.9894498,-1.1764407
1272,SrDy0.5Ta0.5O3,III,Sr,28.0,2.2316148,-0.48729053,0.030190242,-0.44478717
1273,CaZr0.8Ti0.2O3,III,Ca,28.0,2.674372,0.88381773,-1.032584,0.1909385
1274,SrSm0.5Nb0.5O3,III,Sr,31.8,1.3095511,-0.43548575,0.90936124,-1.0218289
1275,CaDy0.5Ta0.5O3,III,Ca,30.0,4.3222027,1.4353279,-0.97986954,-1.1473051
1276,LaCo0.5Ti0.5O3,III,La,30.0,2.3288991,-3.6329463,-1.4701188,-0.6964767
1277,SrAl0.5Nb0.5O3,Ib,Sr,31.0,-0.5959396,-3.5162222,1.1987786,-0.5050554
1278,SrYb0.5Nb0.5O3,III,Sr,31.0,1.4363663,-0.927894,1.069962,-0.6734977
1279,Ca0.4Sm0.6Mg0.3Ti0.7O3,III,Ca,31.0,1.1905824,-3.593533,-0.17950931,-1.0655687
1280,Ca4MgTa2TiO12,III,Ca,31.0,2.2887154,-1.91903,-0.8654581,-0.8660218
1281,Ca4NiTa2TiO12,III,Ca,31.0,2.5637991,-1.963032,-1.579997,-0.4274631
1282,BaNi0.3333Nb0.6667O3,Ib,Ba,31.0,0.888319,-2.4205534,0.1319475,0.06103606
1283,BaMg0.3333Nb0.6667O3,Ib,Ba,31.0,0.61421525,-2.3568869,1.1012995,-0.42927065
1284,Ba4SrTa4O15,Ib,Ba,31.1,2.2034388,-1.5919076,-0.68612397,0.15043041
1285,CaLi0.2333Nb0.4667Zr0.3O3,III,Ca,31.1,2.0716283,4.3721666,-1.2823822,-0.40740895
1286,BaMg0.25W0.25Ti0.5O3,Ib,Ba,31.2,-3.3385186,-5.1039257,0.85910785,0.5279543
1287,BaZn0.5W0.5O3,Ia,Ba,31.4,3.8683472,-0.5663365,-0.50243676,0.11208398
1288,BaZn0.3Ta0.6Ti0.4O3.6,Ib,Ba,31.5,-1.7572583,0.59329516,1.2220739,0.014451245
1289,SrSm0.5Ta0.5O3,III,Sr,31.0,1.9561387,-0.010851476,0.07762442,-0.51356566
1290,SrLa0.5Ta0.5O3,III,Sr,31.0,1.4814957,0.15877602,0.05837019,-0.35122675
1291,Ba0.9875Sr0.0125Zn0.475Ga0.025Ta0.6583O3,Ib,Ba,31.0,1.360504,-2.437895,-0.6857658,1.0130932
1292,Ba0.9875Sr0.0125Zn0.3167Ga0.025Ta0.6583O3,Ib,Ba,31.0,0.8530156,-2.0951223,-0.5404775,1.1339267
1293,CaLi0.2857Nb0.5715W0.1428O3,III,Ca,30.0,2.9468074,4.923433,-0.67347616,0.122997895
1294,Ba5Ta4O15,Ib,Ba,30.0,2.8131742,-1.267721,-1.2483746,0.4589698
1295,BaZr0.03Ni0.0417Zn0.2817Ta0.6467O3,Ib,Ba,30.0,0.9552093,-2.53142,-0.3546622,0.7337328
1296,BaZr0.05Zn0.32Ta0.63O3,Ib,Ba,30.0,1.5354203,-2.104844,-0.4472212,0.9782253
1297,SrLi0.3078Nb0.4613W0.231O3,III,Sr,30.0,1.2325274,3.2083611,1.16201,0.6872558
1298,BaYb0.5Nb0.5O3,Ib,Ba,30.0,0.8704569,-0.5866099,1.9081199,0.08708871
1299,CaLi0.3Nb0.6Zr0.1O3,III,Ca,30.1,2.4691374,4.76959,-1.2734689,-0.20060082
1300,Ba8ZnTa6O24,Ib,Ba,30.5,1.8007084,-2.9343395,-0.6515204,-0.2662529
1301,SrLi0.3889Nb0.5W0.2O3,III,Sr,31.0,1.0080281,2.7276287,1.4555471,0.4510874
1302,Sr0.15Ba0.85Yb0.5Ta0.5O3,II,Sr,31.0,2.3373647,-0.06086856,1.2236248,0.20769541
1303,Sr0.625Ce0.25TiO3,Ib,Sr,143.0,-10.31482,-3.9248967,-0.3787776,-1.0345559
