sample_idx,feature_name,shap_value
4,f_73,0.6024886393514276
4,f_74,0.04402575116345989
4,f_75,0.0
4,f_76,0.0
4,f_77,0.21575912555451868
4,f_78,1.2298220439232783
4,f_79,-0.4982555330979955
4,f_80,0.4796333987824541
4,f_81,-0.059668802427022445
4,f_82,-0.6587831741928207
4,f_83,-0.3995788242182817
4,f_84,-0.1413144527879971
4,f_85,0.6958122813055292
4,f_86,0.2718832502858565
4,f_87,-0.10265264820255034
4,f_88,0.2694985176035846
4,f_89,0.02045248159938481
4,f_90,-0.7919875783658229
4,f_91,-0.4248699430588829
4,f_92,0.016798998393332838
4,f_93,-2.7369699043630273
4,f_94,-0.02377243936312274
4,f_95,0.0
4,f_96,0.07231609673464784
4,f_97,0.1256327429754646
4,f_98,0.04937508993659634
4,f_99,-0.02524408196675594
4,f_100,-0.3428801957746525
4,f_101,-0.8775259442058061
4,f_102,-0.526555986941037
4,f_103,3.495174603065381
4,f_104,1.2069342994689942
4,f_105,-0.026721520402934403
4,f_106,-0.009406777081194887
4,f_107,-0.003135357331484556
5,f_0,-0.08685129637934132
5,f_1,1.8000109399832191
5,f_2,0.037856330047900635
5,f_3,0.12476813798521949
5,f_4,-0.25487371054381003
5,f_5,0.1403333318847414
5,f_6,1.060576744462994
5,f_7,-1.0851301190645892
5,f_8,0.3140136039356895
5,f_9,0.37499969033208475
5,f_10,0.17525179258215773
5,f_11,-0.15008485090900256
5,f_12,0.7272190150493876
5,f_13,1.7109529201038143
5,f_14,-1.6229153116800075
5,f_15,1.4590307809260634
5,f_16,0.1057268520436301
5,f_17,-2.42843765873389
5,f_18,-1.1253294607112405
5,f_19,-0.604324200312883
5,f_20,-1.4645223751707581
5,f_21,-1.4831364118450256
5,f_22,-1.1156522813756578
5,f_23,0.2950404782003789
5,f_24,0.05281175504791736
5,f_25,0.09918290583251274
5,f_26,-2.473586357047064
5,f_27,0.7854981292530652
5,f_28,-0.2150901565523892
5,f_29,1.9805427850501927
5,f_30,-0.6871500382443807
5,f_31,-0.7786046130670418
5,f_32,-0.33157068520096095
5,f_33,0.015291735926912344
5,f_34,-0.19841615670841928
5,f_35,-0.4448175658243866
5,f_36,2.9554147046890757
5,f_37,-1.2609937346430196
5,f_38,-0.01752664222126169
5,f_39,-1.1170343024653828
5,f_40,-0.21843506791344314
