scatter0_x,scatter0_y,scatter1_x,scatter1_y,scatter2_x,scatter2_y,scatter3_x,scatter3_y,scatter4_x,scatter4_y,scatter5_x,scatter5_y,scatter6_x,scatter6_y,scatter7_x,scatter7_y,scatter8_x,scatter8_y,ref_line_value,ref_line_label
0.9696921666534288,85.6025,0.9955058051316688,44.04253,0.9827785021977617,43.5552,0.9702158694264454,44.66717,0.987159694524467,35.823246,,,,,,,,,,
0.9671017156294214,72.39279,1.0259797552666432,33.896706,0.9517456201752582,22.283554,0.9702158694264454,44.41604,0.9784982281648889,56.721302,,,,,,,,,,
0.9722826176774362,96.97424,1.0254086483564733,33.95157,0.9844035581224483,39.168556,0.970556082880972,41.861633,0.9537235384825523,45.779697,,,,,,,,,,
0.9454217789024851,109.58415,1.0433291232213273,30.69804,0.9844035581224483,39.247833,0.9688573974002452,63.99767,0.9729655280298236,48.470398,,,,,,,,,,
0.9439208446971364,100.57918,1.0315440102015516,32.6702,0.9844035581224483,39.325085,0.970556082880972,41.318798,0.972565473127012,61.085583,,,,,,,,,,
0.9389177306793071,72.66372,1.0197588971817757,34.527405,0.9844035581224483,37.96333,0.969064182482975,39.98851,0.9721735056135404,64.837,,,,,,,,,,
0.969350789386699,60.583595,1.007973784162,34.081627,0.9719041090029381,36.791862,0.9738756449557666,40.131096,0.9714128712389736,61.442436,,,,,,,,,,
0.9474750931170424,49.47461,0.9961886711422241,34.393074,0.9685786915588908,38.782627,0.9662678383370287,47.335857,0.9705034438674621,57.999084,,,,,,,,,,
0.9629127981069139,48.274757,1.0433291232213273,29.644245,0.9805214032453459,16.661066,0.9628763430806172,47.20302,0.9680211013526424,51.30893,,,,,,,,,,
0.9573020608296842,27.616825,1.0433291232213273,31.508905,0.9689665903834956,19.037697,0.9724378220299282,44.57718,0.9665446385843357,47.926254,,,,,,,,,,
0.9439208446971364,105.82516,1.0433291232213273,35.598946,0.9819967034571123,19.406464,0.9676570825552727,43.04156,0.9733739232293621,40.558052,,,,,,,,,,
0.9723744819104208,96.51012,1.0433291232213273,42.427025,0.9701368398887897,21.698063,0.9610383091650794,44.423065,0.9733739232293621,43.24421,,,,,,,,,,
0.9722826176774362,98.26573,1.0352098304336126,34.559544,0.968577134358422,33.140873,0.9608786492269312,43.80479,0.9625719931318722,41.80642,,,,,,,,,,
0.9734118657815912,101.359505,1.0469215009205646,33.301033,0.9693563597279781,31.975946,0.9605594008259358,42.662144,0.9525346202877036,20.68501,,,,,,,,,,
0.9712464372678332,93.36186,1.0370667581101274,49.837082,0.9701368398887897,31.215464,0.966260836059504,44.78599,0.9525346202877036,20.58067,,,,,,,,,,
0.9719472647154135,92.0095,1.025465330368623,38.891106,0.9709185778741957,30.708752,0.9662573364881036,43.653904,0.9382763058052264,24.053713,,,,,,,,,,
0.9745437400441278,81.24422,1.0370667581101274,35.691692,0.9323042054641574,20.702095,0.9688573974002452,63.651917,0.9405372125662027,27.820215,,,,,,,,,,
0.9696921666534288,86.01601,1.026571847475767,29.490362,0.9132256746565688,25.482037,0.9719632363841023,41.04837,0.9405372125662027,27.75304,,,,,,,,,,
0.968273277981335,85.01967,1.026571847475767,28.979437,0.8981141585732536,27.027248,0.9661531457863455,39.71641,1.0078638364183128,23.298346,,,,,,,,,,
0.9708184061036652,89.885254,1.026571847475767,28.843939,0.9080638745511167,26.22231,0.9659567539666165,22.646872,0.9517992299414209,20.082336,,,,,,,,,,
0.9741741023798222,93.23869,1.026571847475767,29.20927,0.8981141585732536,32.13138,0.9660063781052963,24.872242,0.932288147320514,22.352879,,,,,,,,,,
0.9701067928318281,85.35738,0.9920769724960903,38.79484,0.9080638745511167,31.653458,0.9660556489574564,28.540304,0.932288147320514,22.398838,,,,,,,,,,
0.9702102568582304,88.727585,0.9730416355520344,35.314716,0.9132256746565688,30.725042,0.9661045702824155,31.829056,0.9517992299414209,19.889471,,,,,,,,,,
0.9713370980392505,92.037735,1.0267204106953727,28.669687,0.9323042054641574,27.084728,0.9662013791232033,49.11571,0.9509502260290792,19.618038,,,,,,,,,,
0.9730204745179487,94.781906,1.0267204106953727,28.669687,0.9066290106409909,33.701317,0.9688573974002452,63.511208,1.0085864165761607,22.456995,,,,,,,,,,
0.9696921666534288,86.35791,1.0298801007294487,30.641293,0.9080638745511167,33.33494,0.966249273895651,68.54199,0.9641571260970957,39.237617,,,,,,,,,,
0.9723439778846852,80.750854,1.0298801007294487,30.456997,0.9132256746565688,34.32311,0.9563043338850644,39.58573,0.9271328817457819,19.433445,,,,,,,,,,
0.9454217789024851,112.85317,1.0298801007294487,30.641293,0.9155155042488238,32.546467,0.9552042302963716,40.103462,0.9271328817457819,19.387629,,,,,,,,,,
0.9785987851374435,140.32297,1.0369984996644614,32.139206,0.9173975598765621,32.603485,0.9563043338850644,39.058186,0.9271328817457819,19.342464,,,,,,,,,,
0.9579282866241883,140.2779,1.0247688557342125,32.97569,0.9205515739490236,31.266224,0.9552042302963716,37.60357,0.9331273527270344,18.992298,,,,,,,,,,
0.9489239587149657,121.893234,1.0111123094401462,37.08304,0.9228783357397953,30.333094,0.9545779894855209,60.994007,0.9272562919406361,23.890015,,,,,,,,,,
0.9788583423325115,124.71788,1.0262426855667806,34.897152,0.9252168894585556,29.764187,0.907138962824199,49.120533,0.9473857845023647,20.890892,,,,,,,,,,
0.9793650833871748,128.71866,1.0259953343977881,33.27021,0.9254300730736382,30.591412,0.9572443438776042,46.78518,0.948790076275265,21.26384,,,,,,,,,,
0.9614317437595391,120.40294,1.0257481024361896,32.890842,0.9275673249745011,28.746948,0.9543043398712093,43.660492,0.948790076275265,21.217093,,,,,,,,,,
0.9761413914571987,116.85315,1.0469215009205646,44.831776,0.9323042054641574,27.293743,0.8997152755179767,40.976086,0.9499602023950342,21.783733,,,,,,,,,,
0.9753824870101131,116.976074,0.9659345463755855,136.64108,0.9472562540423559,24.27262,0.895177834426526,41.682556,0.9509502260290792,19.527973,,,,,,,,,,
