scatter0_x,scatter0_y,scatter1_x,scatter1_y,scatter2_x,scatter2_y,scatter3_x,scatter3_y,ref_line_value,ref_line_label
,,0.9897181,2.3283400000000043,0.2295733,1.0966200000000015,0.24896307,4.9514710000000015,,
,,0.2096146,2.375322000000004,0.21773961,1.685684000000002,0.24999931,2.8534830000000007,,
,,0.20364681,1.6946920000000034,0.15946716,1.7478260000000034,0.24853949,5.6113469999999985,,
,,0.19826674,2.4429000000000016,0.20326307,3.650394999999996,0.24896307,2.916245,,
,,0.17467444,2.7281400000000033,0.17003855,2.660902,0.24999931,0.05564899999999895,,
,,0.15493341,0.9104499999999973,0.18543082,2.219563000000001,0.2628676,2.048175999999998,,
,,0.1691088,0.8173600000000008,0.1779247,5.248037000000004,0.26502573,2.202362000000001,,
,,0.14094526,6.046165000000002,0.21773961,1.530079999999998,0.26703334,4.161964000000001,,
,,0.20437798,2.0430199999999985,0.16754971,0.63917,0.27774897,4.399726999999999,,
,,0.20364681,0.594692000000002,0.8180448,1.322136999999998,0.2827798,6.220120000000001,,
,,0.13030505,0.514842999999999,0.23168555,0.26274000000000086,0.25707135,1.9886470000000003,,
,,0.86933696,0.833317000000001,0.17544721,2.4329099999999997,0.25558588,2.7921259999999997,,
,,0.9922495,5.849814000000002,0.240416,0.7736069999999984,0.25541484,2.165576999999999,,
,,0.25131962,3.223470000000006,0.2345103,0.7238200000000035,0.29024348,1.5707989999999992,,
,,0.9983099,1.6749299999999891,0.991271,5.539050000000003,0.29612803,1.8769679999999997,,
,,0.15733624,0.650369999999981,0.8469585,1.2163439999999994,0.30116343,0.7752649999999992,,
,,0.59422123,1.5728000000000009,0.7973609,0.9673400000000001,0.27179617,1.153186999999999,,
,,0.9982685,4.241960000000006,0.24809405,1.534390000000002,0.27304533,0.0015450000000001296,,
,,0.23614351,0.2868260000000049,0.16704775,5.325879999999998,0.5,3.798682999999997,,
,,0.21635489,1.5730699999999942,0.20895639,0.19603399999999738,0.5,3.5650599999999955,,
,,0.99184704,3.0402770000000032,0.24660847,1.0967930000000052,0.4269773,1.4768899999999974,,
,,0.990857,2.4373179999999977,0.19923118,2.233530000000002,0.40296942,2.153533000000003,,
,,0.99299556,2.5701949999999982,0.99172246,1.5740899999999982,0.4100811,1.696514999999998,,
,,0.79437506,1.8878169999999983,0.19484496,1.8621940000000023,0.38566867,2.4337760000000017,,
,,0.8259311,0.7505570000000006,0.7712378,9.238377,0.3578298,2.666906000000001,,
,,0.15449631,0.9477600000000024,0.20509532,2.2101200000000034,0.33780235,2.5358129999999974,,
,,0.24848187,2.236140000000006,0.20745535,1.3342699999999894,0.3521862,1.6085880000000046,,
,,0.254384,2.251404000000001,0.20238681,0.6404950000000014,0.3208288,3.453052000000003,,
,,0.98719084,2.415576999999999,0.21022901,0.23814000000000135,0.28509852,3.406257,,
,,0.26773262,0.6001750000000001,0.20409593,0.5904999999999916,0.23214686,1.7273800000000001,,
,,0.25513503,2.063236,0.20782205,2.655780000000007,0.5,3.615057,,
,,0.21273692,0.529795,0.21447036,1.0160099999999943,0.27331555,1.1121729999999985,,
,,0.2003823,0.7211950000000016,0.21819758,0.01967000000000496,0.29784337,1.8096829999999997,,
,,0.2654049,0.48401600000000045,0.20923856,3.585254000000006,0.17326449,0.0911459999999984,,
,,0.21555331,0.004388999999999754,0.22990188,1.5165199999999999,0.18149887,5.136700000000001,,
,,0.21300976,0.5012349999999977,0.19875327,6.938690000000008,0.28715357,0.6227510000000009,,
,,0.2238228,0.24191499999999877,0.21108505,1.6426199999999938,0.2389905,0.37589000000000183,,
,,0.11920293,0.7593389999999971,0.21304572,0.9275850000000077,0.44139117,4.035248000000003,,
