line0_x,line0_y,scatter1_x,scatter1_y,scatter2_x,scatter2_y,scatter3_x,scatter3_y,scatter4_x,scatter4_y,scatter5_x,scatter5_y
,,,,28.0,38.573150634765625,28.399999618530273,30.349180221557617,,,,
,,,,24.0,34.87909698486328,30.200000762939453,30.51089859008789,,,,
,,,,20.0,32.34828186035156,29.600000381469727,30.416852951049805,,,,
,,,,32.0,31.412534713745117,31.0,57.527130126953125,,,,
,,,,34.0,34.351600646972656,30.100000381469727,30.567596435546875,,,,
,,,,23.0,33.818580627441406,29.0,34.33131790161133,,,,
,,,,25.0,34.24882888793945,28.200000762939453,32.29084014892578,,,,
,,,,40.0,32.371925354003906,28.700000762939453,32.52638244628906,,,,
,,,,28.0,41.22776794433594,29.299999237060547,34.449920654296875,,,,
,,,,29.0,33.36027908325195,30.700000762939453,34.64917755126953,,,,
,,,,26.0,33.64399337768555,29.700000762939453,32.90807342529297,,,,
,,,,27.0,35.71672821044922,30.0,32.579322814941406,,,,
,,,,35.0,35.97542953491211,44.70000076293945,32.88969421386719,,,,
,,,,20.0,34.291175842285156,45.0,35.25318908691406,,,,
,,,,32.0,33.441776275634766,45.0,36.44565200805664,,,,
,,,,21.0,33.635345458984375,44.599998474121094,43.41912078857422,,,,
,,,,28.0,34.023765563964844,44.5,33.71360778808594,,,,
,,,,29.100000381469727,37.85400390625,44.20000076293945,25.14885902404785,,,,
,,,,32.20000076293945,40.57252502441406,43.0,46.56379699707031,,,,
,,,,35.099998474121094,43.201560974121094,42.79999923706055,26.619613647460938,,,,
,,,,45.29999923706055,49.66556930541992,44.400001525878906,45.26409149169922,,,,
,,,,44.900001525878906,50.90711975097656,43.79999923706055,32.92289733886719,,,,
,,,,75.4000015258789,65.60111236572266,44.0,32.87892150878906,,,,
,,,,27.0,36.29190826416016,43.5,26.19122314453125,,,,
,,,,23.799999237060547,35.18932342529297,47.900001525878906,48.19331359863281,,,,
,,,,141.0,65.12150573730469,47.70000076293945,43.41606140136719,,,,
,,,,138.0,58.42601776123047,47.900001525878906,48.7059211730957,,,,
,,,,98.0,55.111427307128906,48.0,37.847694396972656,,,,
,,,,23.600000381469727,35.05902099609375,48.599998474121094,46.696533203125,,,,
,,,,59.0,52.277442932128906,42.400001525878906,24.49245834350586,,,,
,,,,38.0,48.080936431884766,47.400001525878906,49.669559478759766,,,,
,,,,28.0,46.421897888183594,45.0,37.347938537597656,,,,
,,,,42.0,46.10716247558594,46.099998474121094,43.997833251953125,,,,
,,,,27.0,44.93878936767578,46.29999923706055,45.304237365722656,,,,
,,,,50.0,49.993019104003906,46.400001525878906,45.051513671875,,,,
,,,,45.0,38.74456024169922,47.400001525878906,28.7830810546875,,,,
,,,,44.70000076293945,40.55929183959961,46.79999923706055,37.45405960083008,,,,
,,,,45.0,49.643409729003906,46.900001525878906,39.93022537231445,,,,
,,,,45.0,49.82291412353515,47.0,37.45405960083008,,,,
,,,,45.0,47.526275634765625,47.0,39.96409606933594,,,,
,,,,45.0,52.17151641845703,42.400001525878906,34.269046783447266,,,,
,,,,45.0,49.78349304199219,42.29999923706055,34.77926254272461,,,,
,,,,45.0,45.37665557861328,38.0,29.37604331970215,,,,
,,,,43.400001525878906,44.66870880126953,38.0,33.40879440307617,,,,
,,,,43.599998474121094,43.338584899902344,38.79999923706055,29.431564331054688,,,,
,,,,43.70000076293945,48.18693161010742,38.900001525878906,33.699134826660156,,,,
,,,,44.0,39.701873779296875,38.900001525878906,72.18888854980469,,,,
,,,,44.0,48.30501556396485,39.0,32.573768615722656,,,,
,,,,44.0,43.543548583984375,39.0,34.20887756347656,,,,
,,,,48.0,49.08842849731445,39.099998474121094,29.214258193969727,,,,
,,,,48.0,42.38507080078125,37.599998474121094,40.90675735473633,,,,
,,,,48.599998474121094,58.10939407348633,37.599998474121094,30.75923538208008,,,,
,,,,48.70000076293945,49.54214096069336,37.0,37.68867492675781,,,,
,,,,49.0,49.36326599121094,37.0,35.066776275634766,,,,
,,,,45.0,44.166351318359375,37.20000076293945,27.29876708984375,,,,
,,,,47.29999923706055,44.00504684448242,37.29999923706055,30.612693786621097,,,,
,,,,45.099998474121094,50.286415100097656,37.400001525878906,35.363441467285156,,,,
,,,,45.099998474121094,43.45201873779297,37.0,27.33558654785156,,,,
,,,,47.0,48.983062744140625,39.400001525878906,29.428245544433594,,,,
,,,,38.0,49.151031494140625,39.599998474121094,42.77887725830078,,,,
,,,,38.599998474121094,41.86684036254883,41.099998474121094,35.6990966796875,,,,
,,,,38.599998474121094,32.16008377075195,41.900001525878906,32.89958190917969,,,,
,,,,39.0,43.46318817138672,42.0,38.08933639526367,,,,
,,,,37.0,31.60617446899414,42.0,36.779266357421875,,,,
,,,,49.0,48.229957580566406,40.0,37.09008026123047,,,,
,,,,37.0,38.28998565673828,39.599998474121094,29.006561279296875,,,,
,,,,37.0,43.22210693359375,39.70000076293945,33.867191314697266,,,,
,,,,37.0,38.75008392333984,39.70000076293945,28.08806610107422,,,,
,,,,37.20000076293945,44.08580017089844,40.0,33.94696807861328,,,,
,,,,37.29999923706055,41.07952117919922,39.5,35.908355712890625,,,,
,,,,41.400001525878906,48.447139739990234,40.0,33.96173095703125,,,,
,,,,42.0,47.825225830078125,40.0,37.47168731689453,,,,
,,,,42.0,36.924842834472656,40.0,35.6990966796875,,,,
,,,,42.0,46.39994812011719,40.0,40.248046875,,,,
,,,,42.0,27.955474853515625,40.0,41.982669830322266,,,,
,,,,42.0,45.31136322021485,49.400001525878906,37.67877578735352,,,,
,,,,42.29999923706055,42.778839111328125,86.0,54.016639709472656,,,,
,,,,42.29999923706055,62.861289978027344,76.5999984741211,48.03408432006836,,,,
,,,,41.099998474121094,43.338584899902344,54.79999923706055,49.1744499206543,,,,
,,,,41.0,46.92462158203125,55.099998474121094,30.426071166992188,,,,
,,,,39.70000076293945,47.13451385498047,57.29999923706055,46.67921447753906,,,,
,,,,40.0,32.99653625488281,49.79999923706055,27.250957489013672,,,,
,,,,40.0,35.18336486816406,50.0,35.773887634277344,,,,
,,,,101.0,43.21937561035156,51.0,38.08789825439453,,,,
,,,,94.5,55.91391372680664,50.79999923706055,49.64417266845703,,,,
,,,,95.5,62.25083923339844,66.0,45.29898452758789,,,,
,,,,98.0,43.40299987792969,60.0,90.87999725341795,,,,
,,,,99.0,73.62884521484375,60.70000076293945,41.25507354736328,,,,
,,,,99.0,56.67953872680664,63.900001525878906,38.95973205566406,,,,
,,,,101.0,69.86520385742188,37.0,31.628711700439453,,,,
,,,,102.5,85.03225708007812,24.0,29.670822143554688,,,,
,,,,103.0,71.28953552246094,24.0,18.635753631591797,,,,
,,,,105.0,96.22237396240234,24.0,30.525096893310547,,,,
,,,,108.0,69.39620971679688,24.0,27.624420166015625,,,,
,,,,109.0,76.4922866821289,24.200000762939453,62.91026306152344,,,,
,,,,87.0,80.92819213867188,24.200000762939453,28.339338302612305,,,,
,,,,90.4000015258789,91.36582946777344,24.5,29.483413696289062,,,,
,,,,110.0,90.81409454345705,24.700000762939453,28.46106338500977,,,,
,,,,132.60000610351562,93.01475524902344,23.600000381469727,31.68712615966797,,,,
,,,,136.39999389648438,78.4990463256836,23.0,19.15215492248535,,,,
,,,,138.0,57.13833999633789,24.899999618530273,45.595703125,,,,
,,,,141.0,76.30013275146484,25.0,30.30086898803711,,,,
,,,,141.0,63.77677154541016,26.399999618530273,35.62287902832031,,,,
,,,,141.0,72.5322036743164,26.5,70.64178466796875,,,,
,,,,142.0,83.78828430175781,27.0,35.15686798095703,,,,
,,,,128.1999969482422,81.245849609375,27.0,30.092782974243164,,,,
,,,,110.4000015258789,114.9903564453125,26.299999237060547,33.018314361572266,,,,
,,,,112.5999984741211,91.73793029785156,25.100000381469727,28.91396713256836,,,,
,,,,114.0,85.91636657714844,25.399999618530273,64.89114379882812,,,,
,,,,110.0,65.29008483886719,25.700000762939453,35.908897399902344,,,,
,,,,117.0,83.00664520263672,25.100000381469727,28.8250732421875,,,,
,,,,119.0,76.70832824707031,22.100000381469727,28.87781524658203,,,,
,,,,119.3000030517578,75.9240493774414,17.0,19.62057876586914,,,,
,,,,121.3000030517578,78.46934509277344,17.100000381469727,26.07455825805664,,,,
,,,,121.3000030517578,75.91595458984375,17.100000381469727,20.480815887451172,,,,
,,,,123.0,79.84886169433594,17.399999618530273,27.52678871154785,,,,
,,,,117.0,77.21615600585938,18.100000381469727,20.480815887451172,,,,
,,,,52.400001525878906,51.9001350402832,19.0,48.348358154296875,,,,
,,,,53.70000076293945,49.54491424560547,19.0,19.69841766357422,,,,
,,,,54.0,44.00504684448242,16.299999237060547,26.529865264892575,,,,
,,,,55.0,38.7413330078125,13.100000381469728,31.84172248840332,,,,
,,,,55.20000076293945,38.7413330078125,14.0,50.49875259399414,,,,
,,,,57.0,49.793235778808594,14.399999618530272,26.052101135253903,,,,
,,,,52.0,64.32754516601562,14.399999618530272,26.755393981933594,,,,
,,,,52.0,52.73136520385742,15.100000381469728,26.540607452392575,,,,
,,,,52.0,52.71253967285156,15.399999618530272,25.840473175048828,,,,
,,,,50.0,44.73651885986328,15.399999618530272,26.699642181396484,,,,
,,,,50.0,49.83235168457031,15.600000381469728,26.78772735595703,,,,
,,,,51.0,53.186798095703125,14.5,26.755393981933594,,,,
,,,,51.20000076293945,56.45026016235352,27.0,45.335411071777344,,,,
,,,,68.0,58.12546920776367,20.700000762939453,43.411773681640625,,,,
,,,,68.0,50.28084945678711,20.799999237060547,27.332866668701172,,,,
,,,,65.4000015258789,57.7810173034668,21.0,17.242969512939453,,,,
,,,,59.0,51.62272644042969,21.200000762939453,31.39538955688477,,,,
,,,,60.20000076293945,42.14661407470703,21.600000381469727,55.98934173583984,,,,
,,,,61.0,38.170555114746094,19.700000762939453,29.678821563720703,,,,
,,,,58.0,54.15330505371094,19.299999237060547,19.98431396484375,,,,
,,,,62.900001525878906,50.28084945678711,20.0,23.47939109802246,,,,
,,,,23.299999237060547,42.189453125,20.0,30.725095748901367,,,,
,,,,24.0,29.289880752563477,20.0,32.57742691040039,,,,
,,,,24.0,25.630285263061523,20.0,19.94287872314453,,,,
,,,,24.399999618530273,25.32825088500977,20.0,19.618392944335938,,,,
,,,,22.600000381469727,45.92317199707031,27.100000381469727,31.822010040283203,,,,
,,,,23.0,25.705167770385746,33.5,30.215526580810547,,,,
,,,,23.0,56.02532958984375,33.599998474121094,59.25818634033203,,,,
,,,,26.399999618530273,25.054126739501953,33.70000076293945,30.728599548339844,,,,
,,,,26.799999237060547,25.230464935302734,33.70000076293945,35.26988220214844,,,,
,,,,27.0,25.941009521484375,34.0,37.29552459716797,,,,
,,,,27.0,32.36109161376953,34.0,32.64459228515625,,,,
,,,,27.0,44.26218795776367,34.0,38.06734085083008,,,,
,,,,25.799999237060547,25.1005916595459,33.20000076293945,37.42186737060547,,,,
,,,,25.200000762939453,46.15301513671875,32.0,28.08806610107422,,,,
,,,,25.799999237060547,25.439022064208984,34.0,35.74879455566406,,,,
,,,,22.0,23.491680145263672,32.0,32.458984375,,,,
,,,,19.5,25.786937713623047,32.20000076293945,35.817474365234375,,,,
,,,,20.899999618530273,27.038070678710938,32.400001525878906,39.57127380371094,,,,
,,,,21.0,27.637798309326172,33.0,26.845966339111328,,,,
,,,,21.200000762939453,25.96150779724121,33.0,31.20984268188477,,,,
,,,,21.399999618530273,25.97650146484375,34.0,32.97549819946289,,,,
,,,,20.600000381469727,26.974185943603516,36.0,29.95420265197754,,,,
,,,,19.600000381469727,26.060646057128903,36.0,30.90708923339844,,,,
,,,,20.0,25.41707420349121,36.0,30.01014709472656,,,,
,,,,20.0,26.90411376953125,36.0,41.19537353515625,,,,
,,,,34.0,37.18267059326172,36.0,29.405447006225582,,,,
,,,,34.0,41.02885437011719,35.70000076293945,35.14506149291992,,,,
,,,,32.0,26.4490966796875,34.0,29.74350357055664,,,,
,,,,32.0,34.14817428588867,34.099998474121094,34.869956970214844,,,,
,,,,36.0,33.41965103149414,34.5,31.004871368408203,,,,
,,,,36.0,38.945430755615234,34.70000076293945,43.39436340332031,,,,
,,,,35.0,34.49987030029297,35.0,38.39680480957031,,,,
,,,,35.20000076293945,35.489810943603516,35.0,30.61132049560547,,,,
,,,,28.200000762939453,25.22247314453125,35.20000076293945,35.26559066772461,,,,
,,,,29.600000381469727,41.08652877807617,35.5,35.29169845581055,,,,
,,,,27.200000762939453,25.22940444946289,37.0,29.431564331054688,,,,
,,,,29.899999618530273,53.04151916503906,31.799999237060547,36.237335205078125,,,,
,,,,28.0,30.758533477783203,31.700000762939453,36.22893524169922,,,,
,,,,28.0,25.22247314453125,28.100000381469727,19.733041763305664,,,,
,,,,28.0,46.17682647705078,29.0,35.2958984375,,,,
,,,,30.0,25.17792510986328,29.0,31.349456787109375,,,,
,,,,31.0,34.4271240234375,29.100000381469727,28.339338302612305,,,,
,,,,31.0,33.613922119140625,29.799999237060547,44.18511962890625,,,,
,,,,31.0,33.58106994628906,28.0,35.534095764160156,,,,
,,,,31.100000381469727,48.03630065917969,27.700000762939453,30.045379638671875,,,,
,,,,30.0,43.781463623046875,28.0,34.80579376220703,,,,
,,,,30.100000381469727,51.51645278930664,28.0,29.642793655395508,,,,
,,,,,,28.0,29.68368148803711,,,,
,,,,,,28.0,31.36827087402344,,,,
,,,,,,31.0,36.19367218017578,,,,
,,,,,,31.0,28.585102081298828,,,,
,,,,,,31.100000381469727,36.735321044921875,,,,
,,,,,,31.200000762939453,33.687469482421875,,,,
,,,,,,31.399999618530273,19.763959884643555,,,,
,,,,,,31.5,27.925094604492188,,,,
,,,,,,31.0,35.091224670410156,,,,
,,,,,,31.0,33.616615295410156,,,,
,,,,,,30.0,35.534095764160156,,,,
,,,,,,30.0,31.437585830688477,,,,
,,,,,,30.0,30.92190742492676,,,,
,,,,,,30.0,29.810623168945312,,,,
,,,,,,30.5,32.48009490966797,,,,
