hist0_values,bar1_x,bar1_height,ref_line_value,ref_line_label
0.189580782022285,,,,
0.1187451157731525,,,,
0.4251247149178805,,,,
0.13230878330894136,,,,
0.40404929428845215,,,,
0.16229496399951016,,,,
0.33176696181876353,,,,
0.17327046966253423,,,,
0.214184908887058,,,,
0.12143671582454574,,,,
0.2956803874751819,,,,
0.10828974651215928,,,,
0.13381431978515446,,,,
0.15711024771573623,,,,
0.1815868660718245,,,,
0.18635463148053755,,,,
0.16466925364615026,,,,
0.16389075494046534,,,,
0.4884307229647271,,,,
0.23461843721507347,,,,
0.181412282279922,,,,
0.1506979390898946,,,,
0.2248123973726649,,,,
0.1619523953189077,,,,
0.21855679598141498,,,,
0.20643654845964776,,,,
0.1830769124767082,,,,
0.10982311643697451,,,,
0.14447704514378223,,,,
0.17788927798645005,,,,
0.19498254138171922,,,,
0.22753877805904033,,,,
0.4088752207068589,,,,
0.14270424145135063,,,,
0.12020413863995771,,,,
0.37318934845099694,,,,
0.16117613273877396,,,,
0.06989226753104694,,,,
0.17390820448724043,,,,
0.23391439930139668,,,,
0.30066869382002226,,,,
0.18985721774470155,,,,
0.11142670187597714,,,,
0.04256273191299287,,,,
0.2559357727301539,,,,
0.19164418501547908,,,,
0.14184972013833974,,,,
0.17319847485709783,,,,
0.18038644338434806,,,,
0.15815675853660816,,,,
0.2578562518208638,,,,
0.1166928215736438,,,,
0.1563864421111112,,,,
0.2249956616629747,,,,
0.14534474204196468,,,,
0.339128500466948,,,,
0.18259640713545067,,,,
0.188552716210725,,,,
0.1713106482187572,,,,
0.10742014045087211,,,,
0.1646611197559118,,,,
0.14891470755469594,,,,
0.16558936928097445,,,,
0.03725168882881924,,,,
0.14966079635340557,,,,
0.13248350804957432,,,,
0.3193171749594952,,,,
0.07902711338299029,,,,
0.5069213998132276,,,,
0.21229193243132394,,,,
0.1763408766766723,,,,
0.1781605222829099,,,,
0.158983938993835,,,,
0.2027349580295985,,,,
0.2957243319897218,,,,
0.23280819610619696,,,,
0.07338670843924322,,,,
0.2539770599981601,,,,
0.23536315759143922,,,,
0.2651728497738708,,,,
0.2966807846551476,,,,
0.5547161165463184,,,,
0.1562908509284311,,,,
0.2115805718146928,,,,
0.2294828503122619,,,,
0.11438696848705909,,,,
0.05235071763640864,,,,
0.07775209601848743,,,,
0.12039606776389444,,,,
0.1808997563675978,,,,
0.0937916973847468,,,,
0.17395644423052592,,,,
0.2845133052178628,,,,
0.17259342151475665,,,,
0.22986278816307082,,,,
0.15921554946113448,,,,
0.167917118227763,,,,
0.24710510773999483,,,,
0.2927780141563343,,,,
0.11816192103126322,,,,
0.1129601736949013,,,,
0.15874245341417792,,,,
0.21614740546122757,,,,
