line0_x,line0_y,scatter1_x,scatter1_y,scatter2_x,scatter2_y,scatter3_x,scatter3_y,scatter4_x,scatter4_y
,,,,25.100000381469727,35.509212493896484,112.1999969482422,78.6558837890625,49.599998474121094,30.059547424316406
,,,,25.399999618530273,24.886531829833984,116.5999984741211,73.01370239257812,92.12000274658205,48.52143859863281
,,,,25.700000762939453,22.362838745117188,122.0,120.11080932617188,23.0,22.44986343383789
,,,,25.100000381469727,23.087081909179688,53.70000076293945,47.73780822753906,22.0,22.30885887145996
,,,,22.100000381469727,17.025920867919922,54.0,52.47630310058594,28.0,24.278919219970703
,,,,17.100000381469727,20.11354637145996,57.0,47.98968505859375,24.0,21.832529067993164
,,,,17.399999618530273,20.904308319091797,52.0,59.84489440917969,20.0,21.61438751220703
,,,,19.0,22.799652099609375,52.0,58.21824645996094,32.0,46.959678649902344
,,,,16.299999237060547,20.364545822143555,50.70000076293945,58.839263916015625,34.0,49.07769775390625
,,,,13.100000381469728,20.37560653686523,51.0,58.21278381347656,23.0,22.84202003479004
,,,,14.0,21.93321228027344,51.400001525878906,71.83843231201172,40.0,21.2828369140625
,,,,14.399999618530272,19.963459014892575,50.79999923706055,58.529815673828125,29.0,23.598670959472656
,,,,14.399999618530272,20.234882354736328,78.0,57.22840118408203,26.0,22.71693992614746
,,,,15.100000381469728,20.192615509033203,57.70000076293945,50.96442413330078,27.0,26.923912048339844
,,,,15.399999618530272,19.919357299804688,58.0,69.08674621582031,35.0,27.43787384033203
,,,,15.399999618530272,20.09800910949707,66.9000015258789,58.230857849121094,32.0,22.3176212310791
,,,,15.600000381469728,20.39615821838379,68.69999694824219,68.4462661743164,21.0,21.720365524291992
,,,,14.5,20.234882354736328,69.4000015258789,75.81770324707031,28.0,24.346118927001953
,,,,27.0,18.79828643798828,70.30000305175781,55.872108459472656,30.899999618530273,33.67063522338867
,,,,21.200000762939453,23.34676742553711,71.9000015258789,67.80216979980469,37.099998474121094,36.12739944458008
,,,,21.600000381469727,23.36486434936523,72.0,71.90036010742188,38.70000076293945,31.344257354736328
,,,,19.700000762939453,21.94379234313965,65.4000015258789,65.06852722167969,26.799999237060547,18.811365127563477
,,,,20.0,17.126060485839844,59.599998474121094,73.01714324951172,141.0,66.85380554199219
,,,,20.0,22.936664581298828,60.70000076293945,51.37827682495117,138.0,42.530521392822266
,,,,20.0,22.28667259216309,63.0,61.73542785644531,98.0,41.22209930419922
,,,,33.599998474121094,20.11328887939453,63.29999923706055,75.16049194335938,59.0,40.135833740234375
,,,,33.70000076293945,20.436840057373047,62.599998474121094,55.59796142578125,38.0,38.26200866699219
,,,,33.70000076293945,30.085460662841797,22.299999237060547,32.915985107421875,28.0,37.36854553222656
,,,,34.0,20.93193244934082,22.299999237060547,24.41255760192871,42.0,46.178123474121094
,,,,34.0,38.10980987548828,18.299999237060547,31.379091262817383,27.0,44.37123489379883
,,,,34.0,27.228931427001953,142.60000610351562,85.159423828125,27.600000381469727,27.60113525390625
,,,,33.20000076293945,29.116500854492188,16.0,38.410064697265625,29.799999237060547,28.71348571777344
,,,,33.0,27.68826675415039,20.700000762939453,28.22945022583008,37.20000076293945,32.801849365234375
,,,,32.0,17.053939819335938,20.799999237060547,27.14990997314453,51.20000076293945,60.324588775634766
,,,,34.0,21.054790496826172,21.200000762939453,30.402687072753903,58.79999923706055,60.324588775634766
,,,,32.0,20.85348129272461,20.700000762939453,34.926231384277344,90.4000015258789,67.97200012207031
,,,,32.20000076293945,22.37660026550293,20.0,33.24079132080078,102.5,67.97200012207031
,,,,32.400001525878906,21.43519592285156,33.20000076293945,33.85155487060547,50.0,39.147743225097656
,,,,33.0,19.646808624267575,33.5,38.77235794067383,43.20000076293945,40.56840515136719
,,,,36.0,15.414502143859863,32.5,39.273162841796875,32.0,26.43313789367676
,,,,36.0,20.898601531982425,33.0,39.273162841796875,31.5,30.87536239624023
,,,,36.0,30.00896644592285,34.0,43.843505859375,30.0,29.784915924072266
,,,,35.900001525878906,27.713237762451172,36.0,37.75901794433594,29.5,29.27390480041504
,,,,35.70000076293945,21.089847564697266,36.20000076293945,31.210872650146484,28.799999237060547,29.174386978149418
,,,,34.0,19.679502487182617,36.29999923706055,42.957237243652344,28.200000762939453,28.480804443359375
,,,,34.099998474121094,38.198787689208984,34.70000076293945,47.42378234863281,27.700000762939453,28.10266494750977
,,,,34.5,20.93746757507324,35.20000076293945,42.84098815917969,27.5,24.134498596191406
,,,,35.0,27.228778839111328,37.0,39.58595275878906,27.100000381469727,27.44479179382324
,,,,35.0,22.393295288085938,28.100000381469727,40.016868591308594,25.899999618530273,24.285747528076172
,,,,35.0,21.181621551513672,27.5,29.854759216308594,31.200000762939453,28.547687530517575
,,,,35.20000076293945,30.086200714111328,28.0,37.217071533203125,36.70000076293945,31.81913948059082
,,,,35.5,20.985675811767575,28.0,36.74030685424805,35.5,33.105621337890625
,,,,31.799999237060547,21.61794662475586,31.0,38.809783935546875,34.29999923706055,32.773921966552734
,,,,31.700000762939453,30.871166229248047,,,33.5,32.38714599609375
,,,,29.0,29.31774139404297,,,32.29999923706055,32.42951202392578
,,,,29.0,25.558643341064453,,,31.200000762939453,31.788806915283203
,,,,29.799999237060547,26.408889770507812,,,30.600000381469727,31.396141052246097
,,,,28.0,27.285614013671875,,,30.700000762939453,29.455001831054688
,,,,27.700000762939453,24.481645584106445,,,25.0,28.101810455322266
,,,,28.0,36.258419036865234,,,31.100000381469727,26.40015411376953
,,,,28.0,25.431209564208984,,,29.299999237060547,26.37337875366211
,,,,28.0,25.558420181274418,,,36.5,30.52128219604492
,,,,31.0,22.92593765258789,,,31.0,28.041786193847656
,,,,31.0,21.39566993713379,,,36.0,32.048099517822266
,,,,31.0,19.215999603271484,,,26.600000381469727,28.749576568603516
,,,,31.100000381469727,28.284332275390625,,,28.700000762939453,17.876651763916016
,,,,31.200000762939453,22.922142028808594,,,29.0,30.476303100585938
,,,,31.5,25.20452117919922,,,72.41000366210938,53.479190826416016
,,,,31.0,29.135662078857425,,,47.83000183105469,39.26750183105469
,,,,31.0,25.505687713623047,,,40.04999923706055,33.98261260986328
,,,,30.0,27.285614013671875,,,30.100000381469727,32.43138122558594
,,,,30.0,25.476186752319336,,,33.560001373291016,30.284881591796875
,,,,30.0,25.09569549560547,,,31.399999618530273,36.458587646484375
,,,,30.0,15.394129753112791,,,38.70000076293945,40.517372131347656
,,,,30.5,26.53489112854004,,,50.58000183105469,40.4571418762207
,,,,143.0,32.30121994018555,,,30.0,30.549118041992188
,,,,,,,,44.70000076293945,53.54417419433594
,,,,,,,,45.0,36.381290435791016
,,,,,,,,44.5,36.384056091308594
,,,,,,,,43.0,43.38809967041016
,,,,,,,,45.0,37.32301712036133
,,,,,,,,44.0,34.164085388183594
,,,,,,,,44.0,34.82060241699219
,,,,,,,,45.0,39.182613372802734
,,,,,,,,48.0,38.80219268798828
,,,,,,,,42.400001525878906,61.9599609375
,,,,,,,,49.0,40.81333923339844
,,,,,,,,45.0,37.157928466796875
,,,,,,,,47.29999923706055,41.28062057495117
,,,,,,,,45.0,38.792327880859375
,,,,,,,,45.099998474121094,40.026973724365234
,,,,,,,,46.79999923706055,61.14619445800781
,,,,,,,,47.0,61.14619445800781
,,,,,,,,38.0,49.51661682128906
,,,,,,,,38.0,30.522401809692383
,,,,,,,,38.599998474121094,54.07785415649414
,,,,,,,,38.599998474121094,23.373767852783203
,,,,,,,,39.0,50.16410827636719
,,,,,,,,39.0,54.2802619934082
,,,,,,,,37.70000076293945,32.49920654296875
,,,,,,,,49.0,38.2551383972168
,,,,,,,,37.0,33.839054107666016
,,,,,,,,37.0,50.73162078857422
,,,,,,,,37.0,49.50813293457031
,,,,,,,,37.400001525878906,40.247344970703125
,,,,,,,,42.29999923706055,52.09956741333008
,,,,,,,,41.900001525878906,34.25324630737305
,,,,,,,,42.0,50.02975082397461
,,,,,,,,42.0,26.734230041503903
,,,,,,,,42.0,45.68859100341797
,,,,,,,,42.29999923706055,38.54920196533203
,,,,,,,,42.29999923706055,79.99122619628906
,,,,,,,,40.0,25.182384490966797
,,,,,,,,40.0,31.128765106201172
,,,,,,,,101.0,50.85381317138672
,,,,,,,,94.0,86.75401306152344
,,,,,,,,94.5,55.42801284790039
,,,,,,,,95.5,45.41830825805664
,,,,,,,,98.0,52.40333557128906
,,,,,,,,99.0,45.74374771118164
,,,,,,,,99.0,54.722869873046875
,,,,,,,,101.0,75.09451293945312
,,,,,,,,102.5,62.98399353027344
,,,,,,,,103.0,77.85540771484375
,,,,,,,,105.0,51.10234451293945
,,,,,,,,108.0,79.19193267822266
,,,,,,,,87.0,62.941837310791016
,,,,,,,,90.4000015258789,67.4227294921875
,,,,,,,,110.0,88.75027465820312
,,,,,,,,110.0,43.507999420166016
,,,,,,,,132.60000610351562,49.73405456542969
,,,,,,,,136.39999389648438,61.56620407104492
,,,,,,,,138.0,59.81568908691406
,,,,,,,,140.6999969482422,84.55304718017578
,,,,,,,,141.0,86.05125427246094
,,,,,,,,141.0,63.16285705566406
,,,,,,,,141.0,83.04905700683594
,,,,,,,,142.0,71.42791748046875
,,,,,,,,37.0,29.16841506958008
,,,,,,,,132.0,93.13943481445312
,,,,,,,,128.1999969482422,69.95091247558594
,,,,,,,,110.4000015258789,46.42642974853515
,,,,,,,,112.0,105.30657958984376
,,,,,,,,112.5999984741211,54.40309143066406
,,,,,,,,114.0,51.66412353515625
,,,,,,,,117.0,46.208465576171875
,,,,,,,,110.0,50.472877502441406
,,,,,,,,117.0,75.37518310546875
,,,,,,,,118.0,90.03521728515625
,,,,,,,,119.0,82.56065368652344
,,,,,,,,119.3000030517578,81.67184448242188
,,,,,,,,121.3000030517578,61.05586242675781
,,,,,,,,121.3000030517578,63.566680908203125
,,,,,,,,123.0,65.35041809082031
,,,,,,,,117.0,66.72151184082031
,,,,,,,,52.20000076293945,63.6846923828125
,,,,,,,,52.29999923706055,40.98170852661133
,,,,,,,,52.400001525878906,40.552886962890625
,,,,,,,,54.0,41.28062057495117
,,,,,,,,55.0,39.00654602050781
,,,,,,,,55.0,51.11286544799805
,,,,,,,,55.099998474121094,45.99104309082031
,,,,,,,,55.20000076293945,51.11286544799805
,,,,,,,,52.0,68.36772155761719
,,,,,,,,50.0,99.0186767578125
,,,,,,,,50.0,36.75282669067383
,,,,,,,,50.0,41.79631805419922
,,,,,,,,50.0,53.14043426513672
,,,,,,,,57.400001525878906,49.9129524230957
,,,,,,,,51.20000076293945,59.269046783447266
,,,,,,,,52.0,39.635746002197266
,,,,,,,,68.0,58.276859283447266
,,,,,,,,68.0,50.949180603027344
,,,,,,,,72.0,72.54731750488281
,,,,,,,,74.0,77.87979125976562
,,,,,,,,65.30000305175781,41.41959381103515
,,,,,,,,65.0,50.77482986450195
,,,,,,,,58.79999923706055,59.269046783447266
,,,,,,,,59.0,56.06904602050781
,,,,,,,,60.20000076293945,37.090538024902344
,,,,,,,,58.0,42.668487548828125
,,,,,,,,62.900001525878906,50.949180603027344
,,,,,,,,63.0,65.3973617553711
,,,,,,,,64.69999694824219,66.35916900634766
,,,,,,,,37.0,30.86910057067871
,,,,,,,,23.299999237060547,51.311614990234375
,,,,,,,,37.0,36.502288818359375
,,,,,,,,24.0,21.729877471923828
,,,,,,,,24.0,19.59802627563477
,,,,,,,,24.399999618530273,18.96141242980957
,,,,,,,,23.5,27.699119567871097
,,,,,,,,22.600000381469727,20.508888244628903
,,,,,,,,22.600000381469727,19.605060577392575
,,,,,,,,22.600000381469727,51.51518249511719
,,,,,,,,23.0,19.914077758789062
,,,,,,,,23.0,25.21407699584961
,,,,,,,,23.0,48.303688049316406
,,,,,,,,26.399999618530273,18.11877059936523
,,,,,,,,26.799999237060547,18.700382232666016
,,,,,,,,27.0,19.019060134887695
,,,,,,,,27.0,27.42737579345703
,,,,,,,,27.0,43.86090087890625
,,,,,,,,25.799999237060547,18.20234107971191
,,,,,,,,25.0,24.794849395751953
,,,,,,,,25.200000762939453,53.10847473144531
,,,,,,,,25.799999237060547,18.86605453491211
,,,,,,,,22.100000381469727,18.811046600341797
,,,,,,,,22.0,35.469749450683594
,,,,,,,,17.600000381469727,16.484704971313477
,,,,,,,,18.399999618530273,16.73883056640625
,,,,,,,,19.100000381469727,15.405384063720703
,,,,,,,,16.299999237060547,15.393033981323242
,,,,,,,,19.200000762939453,15.038790702819824
,,,,,,,,15.699999809265137,15.119546890258787
,,,,,,,,19.5,19.89694595336914
,,,,,,,,20.799999237060547,16.9674015045166
,,,,,,,,20.899999618530273,20.518997192382812
,,,,,,,,21.0,39.21375274658203
,,,,,,,,21.100000381469727,16.089632034301758
,,,,,,,,21.200000762939453,19.167495727539062
,,,,,,,,21.399999618530273,24.124908447265625
,,,,,,,,20.600000381469727,21.25416374206543
,,,,,,,,19.5,11.727947235107422
,,,,,,,,19.600000381469727,19.53820037841797
,,,,,,,,20.0,18.94192123413086
,,,,,,,,20.0,20.62765121459961
,,,,,,,,27.100000381469727,35.3580322265625
,,,,,,,,27.100000381469727,29.91593360900879
,,,,,,,,27.100000381469727,27.701751708984375
,,,,,,,,33.79999923706055,29.74270248413086
,,,,,,,,34.0,49.12699508666992
,,,,,,,,34.0,37.989776611328125
,,,,,,,,34.0,27.777667999267575
,,,,,,,,33.0,20.87167739868164
,,,,,,,,32.0,19.601364135742188
,,,,,,,,32.0,27.022621154785156
,,,,,,,,32.0,26.869293212890625
,,,,,,,,32.0,29.195518493652344
,,,,,,,,32.0,26.22998809814453
,,,,,,,,32.0,46.97941589355469
,,,,,,,,36.0,41.25193405151367
,,,,,,,,36.0,28.64501190185547
,,,,,,,,36.0,27.26209831237793
,,,,,,,,36.0,49.059226989746094
,,,,,,,,36.0,48.746849060058594
,,,,,,,,36.29999923706055,30.788930892944336
,,,,,,,,36.0,32.125953674316406
,,,,,,,,34.0,27.785476684570312
,,,,,,,,35.0,49.255523681640625
,,,,,,,,28.200000762939453,18.37131118774414
,,,,,,,,29.0,27.131134033203125
,,,,,,,,29.0,25.377700805664062
,,,,,,,,29.600000381469727,45.346736907958984
,,,,,,,,29.700000762939453,29.115129470825195
,,,,,,,,28.0,26.53430938720703
,,,,,,,,28.0,24.47439956665039
,,,,,,,,28.0,24.639713287353516
,,,,,,,,27.200000762939453,18.473785400390625
,,,,,,,,27.5,31.848743438720703
,,,,,,,,27.600000381469727,27.109628677368164
,,,,,,,,27.700000762939453,26.325759887695312
,,,,,,,,28.0,23.779014587402344
,,,,,,,,29.899999618530273,57.78382873535156
,,,,,,,,28.0,25.803983688354492
,,,,,,,,28.0,18.37131118774414
,,,,,,,,28.0,24.853487014770508
,,,,,,,,28.0,48.78253936767578
,,,,,,,,31.799999237060547,26.627527236938477
,,,,,,,,30.0,18.38933753967285
,,,,,,,,30.0,28.133312225341797
,,,,,,,,31.0,26.24637222290039
,,,,,,,,31.0,33.246917724609375
,,,,,,,,31.0,27.12542724609375
,,,,,,,,31.0,26.20138931274414
,,,,,,,,31.100000381469727,57.07128143310547
,,,,,,,,31.0,26.390830993652344
,,,,,,,,31.0,29.23293685913086
,,,,,,,,30.0,54.90660858154297
,,,,,,,,30.0,48.972900390625
,,,,,,,,30.100000381469727,57.93083190917969
,,,,,,,,31.0,41.26698684692383
