split,DC,regime_Ia,continuous_tilt_strain,cs_monoclinic,chi_B,covalency_ratio,bond_angle_variance_proxy,cs_orthorhombic,T_sint_x_r_cov,cs_hexagonal,is_Sr,ST_time,d0_per_field,regime_II,ab_pol_diff,ptype_simple,a_site_variance,b_config_entropy,b_size_mismatch,ptype_re_b_site,cs_cubic,phase_boundary_dist_ib_ii,b_o_reduced_mass,alpha_A,Ba_x_T_sint_r_cov,GII,sigma_CM,symmetry_score,octahedral_factor,tolerance_factor,ST_time_missing,r_A_avg,cs_rhombohedral,lst_enhancement_proxy,cm_approx_flag,weighted_SOJT,is_RE,n_A_elements,n_B_elements,r_A_r_B_ratio,r_cov,chi_A,ST_time_x_phase,is_Ca,alpha_B,a_field_strength,regime_Ib,has_additive,d0_B_fraction,tol_sq_dev,phase_boundary_min_dist,RE_x_chi_A,phillips_ionicity_bo,phase_transition,er_CM,b_per_a,tBV,alpha_total,charge_imbalance_proxy,b_site_ratio,has_sigma_CM,Ca_x_tol_factor,soft_mode_proxy,phase_boundary_dist_ii_iii,phillips_covalency_bo,phase_boundary_instability,octahedral_volume,a_off_centering_frac,delta_chi_B,bvs_strain_proxy,T_calc_x_r_cov,cs_perovskite,a_pc,additive_pct,soft_mode_tolerance_weighted,covalency_index,Di,a_config_entropy,b_field_strength,r_B_avg,ordering_proxy,cs_trigonal,is_Ba,b_avg_atomic_mass,delta_chi_A,regime_III,regime_boundary_crossing,o_per_cation,Sr_x_alpha_B,molar_mass,num_cations,polarizable_A_fraction,BVVS,ptype_complex_b,d0_B_polarizable_A,ptype_double,density_calc,cs_tetragonal,ST_norm_melt,tilt_severity,soft_mode_activity,formula,chemistry_family,d10_B_fraction,RE_B_fraction,has_d10_B
train,36.4,0.0,0.0,0,1.5855000000000001,0.7600409836065574,0.00032578674736379216,1,2347.1875,0,0.0,5.0,0.05793552626634086,1.0,0.9405000000000001,0.0,0.0,1.0960673284468552,0.001993687499999999,0.0,0,0.01273926460863617,12.459614561137393,3.16,0.0,0.46412635,0.5736746764671874,0.9722607353913638,0.4233928571428572,0.9722607353913638,0.0,1.34,0,0.1293458952596109,0.0,0.51,0.0,1,3,2.2606495149725854,1.61875,1.0,0.0,1.0,2.2195,1.1138338159946535,0.0,0,0.6499999999999999,0.0007694668010279358,0.007260735391363848,0.0,0.5767501288927717,0.0,19.373864074938787,1.0,0.9579822,11.4095,0.0,1.0,1.0,0.9722607353913638,0.0,0.007260735391363848,0.42324987110722834,0.48380490656474184,7.913314993921875,0.0,1.8544999999999998,0.16965411806092656,0.0,0,3.816593,0,0.4958529750495956,0.4609011627906977,0.27313343,-0.0,11.219368181999828,0.59275,1.1772575009244002,0,0.0,56.320899999999995,2.44,0.0,1.0,1.5,0.0,144.39589999999998,4.0,0.0,-0.901177,1.0,0.0,0.0,4.312868271628286,0,1.1596057340504229,0.027739264608636183,1.6116000000000001,CaTi0.3Al0.35Nb0.35O3,Ca_Ti,0.0,0.0,0.0
train,69.0,0.0,0.0,0,1.5594999999999999,0.7706967213114755,0.00041548182327684274,1,2149.875,0,0.0,5.0,0.07690223260090356,1.0,0.5345,0.0,0.0,0.818808456222877,0.0008911874999999994,0.0,0,0.016142602599754752,12.206269010847677,3.16,0.0,0.48132858,0.8572623645545202,0.9688573974002452,0.4283928571428572,0.9688573974002452,0.0,1.34,0,0.2045178586332528,0.0,0.7899999999999999,0.0,1,3,2.2342642767819925,1.6537499999999998,1.0,0.0,1.0,2.6255,1.1138338159946535,0.0,0,0.85,0.0009698616966862522,0.003857397400245266,0.0,0.5869018498248506,0.0,24.197955545017,1.0,0.95131737,11.8155,0.0,1.0,1.0,0.9688573974002452,0.0,0.003857397400245266,0.4130981501751494,0.6799474657648744,7.997000374984374,0.0,1.8805,0.18038131088115072,0.0,0,3.823397,0,0.7653973439461936,0.4533430232558139,0.27313343,-0.0,11.052995098480572,0.59975,0.7884822171035112,0,0.0,51.4901,2.44,0.0,1.0,1.5,0.0,139.56510000000003,4.0,0.0,-0.9380015,1.0,0.0,0.0,4.146364961420986,0,0.995920556183326,0.031142602599754765,2.4964,CaTi0.7Al0.15Nb0.15O3,Ca_Ti,0.0,0.0,0.0
train,56.6,0.0,0.0,0,1.566,0.7680327868852459,0.00039200038972758613,1,2138.5,0,0.0,5.0,0.07210722681783648,1.0,0.6360000000000001,0.0,0.0,0.9502705392332347,0.0011759999999999993,0.0,0,0.015294003778207999,12.272945787867851,3.16,0.0,0.47706512,0.769507817417621,0.969705996221792,0.42714285714285716,0.969705996221792,0.0,1.34,0,0.18538336592744495,0.0,0.72,0.0,1,3,2.2408026755852846,1.645,1.0,0.0,1.0,2.524,1.1138338159946535,0.0,0,0.8,0.0009177266649140813,0.004705996221792019,0.0,0.5843738081636709,0.0,22.804310210641308,1.0,0.95297486,11.714,0.0,1.0,1.0,0.969705996221792,0.0,0.004705996221792019,0.4156261918363291,0.6246276153969024,7.976023991999997,0.0,1.8739999999999999,0.17771257537589524,0.0,0,3.821696,0,0.6981883172796902,0.4552325581395349,0.27313343,-0.0,11.094588369360388,0.598,0.9150753340764481,0,0.0,52.6978,2.44,0.0,1.0,1.5,0.0,140.77280000000002,4.0,0.0,-0.92888415,1.0,0.0,0.0,4.187831656800098,0,1.0065035614741407,0.030294003778208012,2.2752,CaTi0.6Al0.2Nb0.2O3,Ca_Ti,0.0,0.0,0.0
train,49.4,0.0,0.0,0,1.57055,0.7661680327868853,0.00037598381534843187,1,2130.5375,0,0.0,5.0,0.06877205861041473,1.0,0.7070499999999997,0.0,0.0,1.0171252738649135,0.001371724374999999,0.0,0,0.014699099572490493,12.318241585575606,3.16,0.0,0.47406596,0.7157927142629106,0.9703009004275095,0.4262678571428572,0.9703009004275095,0.0,1.34,0,0.17213171094833013,0.0,0.671,0.0,1,3,2.245402371077877,1.638875,1.0,0.0,1.0,2.4529500000000004,1.1138338159946535,0.0,0,0.765,0.0008820365154167057,0.005300900427509525,0.0,0.5826002259326999,0.0,21.911745290174107,1.0,0.9541386,11.642949999999999,0.0,1.0,1.0,0.9703009004275095,0.0,0.005300900427509525,0.4173997740673001,0.5885519724537048,7.961362370207984,0.0,1.86945,0.17583929189872216,0.0,0,3.8205053,0,0.6510719041868589,0.45655523255813946,0.27313343,-0.0,11.123703658976257,0.5967749999999999,0.9794539674254722,0,0.0,53.543189999999996,2.44,0.0,1.0,1.5,0.0,141.61818999999997,4.0,0.0,-0.9224669,1.0,0.0,0.0,4.21692133875127,0,1.0140464940317513,0.029699099572490506,2.1203600000000002,CaTi0.53Al0.235Nb0.235O3,Ca_Ti,0.0,0.0,0.0
train,48.0,0.0,0.0,0,1.5725000000000002,0.7653688524590163,0.00036922536587849654,1,2127.125,0,0.0,5.0,0.06734803941145333,1.0,0.7374999999999998,0.0,0.0,1.0397207708399179,0.0014546874999999992,0.0,0,0.014443917119028038,12.337318691929706,3.16,0.0,0.47277692,0.6944638198035067,0.970556082880972,0.42589285714285713,0.970556082880972,0.0,1.34,0,0.16648674248348608,0.0,0.65,0.0,1,3,2.247379454926625,1.63625,1.0,0.0,1.0,2.4225000000000003,1.1138338159946535,0.0,0,0.75,0.0008669442553121932,0.00555608288097198,0.0,0.5818391293575784,0.0,21.548076252773015,1.0,0.9546381,11.612499999999999,0.0,1.0,1.0,0.970556082880972,0.0,0.00555608288097198,0.4181608706424216,0.5737231660589913,7.955084322265623,0.0,1.8674999999999997,0.1750351502820633,0.0,0,3.819995,0,0.6308614538726318,0.4571220930232559,0.27313343,-0.0,11.136181640240201,0.5962500000000001,1.001212594142143,0,0.0,53.9055,2.44,0.0,1.0,1.5,0.0,141.9805,4.0,0.0,-0.9197077,1.0,0.0,0.0,4.229404254293885,0,1.0173139000293456,0.02944391711902805,2.0540000000000003,CaTi0.5Al0.25Nb0.25O3,Ca_Ti,0.0,0.0,0.0
train,41.1,0.0,0.0,0,1.5790000000000002,0.7627049180327868,0.0003471548068021832,1,2115.75,0,0.0,5.0,0.06262427053380876,1.0,0.839,0.0,0.0,1.0888999753452238,0.001727249999999999,0.0,0,0.013592338705870954,12.399505103203108,3.16,0.0,0.468464,0.6297939862794046,0.971407661294129,0.4246428571428572,0.971407661294129,0.0,1.34,0,0.14781235095637335,0.0,0.5800000000000001,0.0,1,3,2.253994953742641,1.6275,1.0,0.0,1.0,2.321,1.1138338159946535,0.0,0,0.7,0.000817521832671247,0.006407661294129063,0.0,0.5792978803458122,0.0,20.409890352742973,1.0,0.95630723,11.511,0.0,1.0,1.0,0.971407661294129,0.0,0.006407661294129063,0.4207021196541878,0.5268886045165468,7.934181333624999,0.0,1.8609999999999998,0.17234900730575098,0.0,0,3.818294,0,0.563416443550595,0.4590116279069768,0.27313343,-0.0,11.177774911120014,0.5945,1.048570346628734,0,0.0,55.1132,2.44,0.0,1.0,1.5,0.0,143.1882,4.0,0.0,-0.9104721,1.0,0.0,0.0,4.271083032697499,0,1.0283589763872958,0.028592338705870968,1.8328000000000002,CaTi0.4Al0.3Nb0.3O3,Ca_Ti,0.0,0.0,0.0
train,36.4,0.0,0.0,0,1.5855000000000001,0.7600409836065574,0.00032578674736379216,1,2104.375,0,0.0,5.0,0.05793552626634086,1.0,0.9405000000000001,0.0,0.0,1.0960673284468552,0.001993687499999999,0.0,0,0.01273926460863617,12.459614561137393,3.16,0.0,0.46412635,0.5736746764671874,0.9722607353913638,0.4233928571428572,0.9722607353913638,0.0,1.34,0,0.1293458952596109,0.0,0.51,0.0,1,3,2.2606495149725854,1.61875,1.0,0.0,1.0,2.2195,1.1138338159946535,0.0,0,0.6499999999999999,0.0007694668010279358,0.007260735391363848,0.0,0.5767501288927717,0.0,19.373864074938787,1.0,0.9579822,11.4095,0.0,1.0,1.0,0.9722607353913638,0.0,0.007260735391363848,0.42324987110722834,0.48380490656474184,7.913314993921875,0.0,1.8544999999999998,0.16965411806092656,0.0,0,3.816593,0,0.4958529750495956,0.4609011627906977,0.27313343,-0.0,11.219368181999828,0.59275,1.0554722422080827,0,0.0,56.320899999999995,2.44,0.0,1.0,1.5,0.0,144.39589999999998,4.0,0.0,-0.901177,1.0,0.0,0.0,4.312868271628286,0,1.0396465201831377,0.027739264608636183,1.6116000000000001,CaTi0.3Al0.35Nb0.35O3,Ca_Ti,0.0,0.0,0.0
train,37.0,0.0,0.0,0,1.642,0.7690333618477331,0.002546618215107616,0,2381.34,0,0.0,4.0,0.08017608421873106,0.0,0.488,0.0,0.0024000000000000046,0.6108643020548935,0.004116000000000001,0.0,1,0.05923245062044591,12.189147307913279,3.178,0.0,0.7382509,0.898312007111363,0.9257675493795541,0.4621428571428572,0.9257675493795541,0.0,1.28,0,0.1825066137773045,0.0,0.7,1.0,2,2,1.9783616692426584,1.677,1.1019999999999999,4.0,0.0,2.69,1.6161890935154473,0.0,0,0.7,0.005510456725116943,0.03923245062044589,1.1019999999999999,0.5543409138145026,1.0,24.86803058253951,1.0,0.9223492,11.898,0.0,2.3333333333333335,1.0,0.0,0.0,0.03923245062044589,0.44565908618549743,0.01977681351558914,8.577357822999996,0.0,1.798,0.25758802397505887,0.0,0,3.8281639999999992,0,0.6480372845656878,0.47732558139534886,0.1647022,0.6730116670092565,8.730783086017354,0.647,0.6425387473466287,0,0.0,51.18679999999999,2.338,1.0,0.0,1.5,0.0,205.43099999999998,4.0,0.0,-1.4706609,1.0,0.0,0.0,6.080415474716222,0,1.2084592145015107,0.07423245062044592,2.2245999999999997,Sm0.6Ca0.4Co0.3Ti0.7O3,Sm_Ca,0.0,0.0,0.0
train,37.2,0.0,0.0,0,1.5790000000000002,0.7565040650406504,8.819102968416857e-05,1,2498.25,0,0.0,4.0,0.06262427053380876,0.0,1.271,0.0,0.0023999999999999937,1.0888999753452238,0.001727249999999999,0.0,0,0.0005887950356490146,12.399505103203108,3.592,0.0,0.29354835,0.7612448174401368,0.985588795035649,0.4246428571428572,0.985588795035649,0.0,1.38,0,0.1680196090618016,0.0,0.5800000000000001,0.0,2,3,2.321278385197645,1.6655,0.98,0.0,1.0,2.321,1.0541027587325946,1.0,0,0.7,0.00020768282852453486,0.0005887950356490146,0.0,0.5792978803458122,0.0,22.903905897974663,1.0,0.97827,11.943,0.0,1.0,1.0,0.985588795035649,0.27999999999999997,0.020588795035649032,0.4207021196541878,0.9428203688061654,7.934181333624999,0.0,1.8609999999999998,0.05631264333070174,0.0,0,3.845734,0,0.5716415011206765,0.4590116279069768,0.27313343,0.6730116670092565,11.177774911120014,0.5945,1.2098888614946932,0,0.0,55.1132,2.46,0.0,1.0,1.5,0.0,162.205,5.0,0.4,-0.51219606,1.0,1.0,0.0,4.735495100998697,0,1.1772554251854177,0.014411204964350999,2.0833600000000003,Ca0.6Sr0.4Al0.3Nb0.3Ti0.4O3,Ca_Sr,0.0,0.0,0.0
train,45.6,0.0,0.006265120154048837,1,1.5880000000000003,0.7590163934426228,0.0009982906647900847,0,2510.0800000000004,0,0.0,4.0,0.08367312951366797,0.0,0.14199999999999946,0.0,0.0,0.5004024235381879,0.00019600000000000037,0.0,0,0.031988401155366275,13.436685931137209,3.16,0.0,0.57468307,0.0,0.9530115988446337,0.4521428571428572,0.9530115988446337,0.0,1.34,0,0.1599203859502681,2.0,0.6799999999999999,0.0,1,2,2.116903633491311,1.6960000000000002,1.0,0.0,1.0,3.0180000000000007,1.1138338159946535,0.0,0,1.0,0.002207909843137628,0.011988401155366257,0.0,0.5757685075586348,0.0,0.0,1.0,0.9419018,65.06,0.1333333333333333,4.0,0.0,0.9530115988446337,0.0,0.011988401155366257,0.42423149244136515,0.3015437650805131,8.402569936999999,0.0,1.8519999999999996,0.22947323060108826,0.0,0,3.855716,0,0.6480478872143509,0.4616279069767443,0.12900682,-0.0,11.951268057168226,0.633,0.5485893235826059,0,0.0,83.8982,2.44,1.0,0.0,1.7,0.0,891.864,3.0,0.0,-1.1296843,0.0,0.0,0.0,25.835828979208195,0,0.9249421911130553,0.04698840115536629,2.1488,Ca5Nb4TiO17,Ca_Nb,0.0,0.0,0.0
train,40.3,0.0,0.005957169016046431,1,1.5892156862745102,0.7585181613629056,0.001043922456326824,0,2299.2160000000003,0,0.0,4.0,0.08316482700519554,0.0,0.1611764705882348,0.0,0.0,0.5870995720478962,0.00041224529027297227,0.0,0,0.032970887339742294,13.42733856896809,3.16,0.0,0.57530916,0.0,0.9520291126602577,0.4536414565826331,0.9520291126602577,0.0,1.34,0,0.15689383684234956,2.0,0.6666666666666667,0.0,1,3,2.109910466193269,1.6906,1.0,0.0,1.0,2.9988235294117653,1.1138338159946535,0.0,0,0.9803921568627452,0.0023012060321622486,0.012970887339742276,0.0,0.5752908273663233,0.0,0.0,1.040816326530612,0.94162804,64.948,0.12418300653594772,1.0,0.0,0.9520291126602577,0.0,0.012970887339742276,0.4247091726336767,0.2733263616230895,8.428610941033238,0.0,1.8507843137254898,0.23247035565649576,0.0,0,3.857755294117647,0,0.6346860751068385,0.46198130414956695,0.22414567,-0.0,11.788543211921759,0.6350980392156864,0.5914484577667695,0,0.0,83.5350980392157,2.44,1.0,0.0,1.7,0.0,894.3942,4.0,0.0,-1.1326168,0.0,0.0,0.0,25.86805802023345,0,0.8544860517718019,0.04797088733974231,2.106666666666667,Ca4.9Zn0.1Nb4TiO17,Ca_Zn,0.019607843137254905,0.0,1.0
train,37.9,0.0,0.00564388582068786,1,1.5903846153846155,0.7580390920554855,0.0010888064409549025,0,2258.168,0,0.0,4.0,0.08266266293922553,0.0,0.17961538461538495,0.0,0.0,0.6441798059733927,0.0006118713017751481,0.0,0,0.03391367711262816,13.418286179782994,3.16,0.0,0.5760897,0.0,0.9510863228873718,0.45508241758241763,0.9510863228873718,0.0,1.34,0,0.1539804575987409,2.0,0.6538461538461539,0.0,1,3,2.103229701177181,1.6852,1.0,0.0,1.0,2.980384615384615,1.1138338159946535,0.0,0,0.9615384615384615,0.002392547808678445,0.013913677112628142,0.0,0.5748313085501093,0.0,0.0,1.0833333333333335,0.94134265,64.83599999999998,0.11538461538461527,1.0,0.0,0.9510863228873718,0.0,0.013913677112628142,0.42516869144989067,0.2487348743904405,8.453701054399463,0.0,1.8496153846153844,0.23534121212863968,0.0,0,3.8597161538461537,0,0.6218641341955893,0.4623211091234347,0.22414567,-0.0,11.632077014569381,0.6371153846153846,0.6394081037069231,0,0.0,83.18596153846153,2.44,1.0,0.0,1.7,0.0,896.9243999999999,4.0,0.0,-1.1356761,0.0,0.0,0.0,25.901720702937705,0,0.8464405280778219,0.04891367711262817,2.0661538461538465,Ca4.8Zn0.2Nb4TiO17,Ca_Zn,0.038461538461538464,0.0,1.0
train,45.8,0.0,0.005326573506312452,1,1.5915094339622642,0.7575781008351377,0.001132931224607448,0,2183.7400000000002,0,0.0,4.0,0.08216652678810993,0.0,0.1973584905660375,0.0,0.0,0.6895963293917022,0.0007962798148807407,0.0,0,0.03481912867668702,13.409515017855519,3.16,0.0,0.5770029,0.0,0.950180871323313,0.45646900269541785,0.950180871323313,0.0,1.34,0,0.1511739841911855,2.0,0.6415094339622641,0.0,1,3,2.09684086211987,1.6798000000000002,1.0,0.0,1.0,2.9626415094339626,1.1138338159946535,0.0,0,0.9433962264150944,0.0024819455821043,0.014819128676686999,0.0,0.5743889352043754,0.0,0.0,1.127659574468085,0.9410472,64.72399999999999,0.10691823899371074,1.0,0.0,0.950180871323313,0.0,0.014819128676686999,0.4256110647956246,0.22720266381439125,8.477891332731046,0.0,1.8484905660377358,0.23809359597995505,0.0,0,3.8616030188679247,0,0.6095499929243894,0.4626480912681,0.22414567,-0.0,11.481515202022758,0.639056603773585,0.664055724599417,0,0.0,82.85000000000002,2.44,1.0,0.0,1.7,0.0,899.4546,4.0,0.0,-1.1388413,0.0,0.0,0.0,25.936731796733465,0,0.8256065032389177,0.04981912867668703,2.027169811320755,Ca4.7Zn0.3Nb4TiO17,Ca_Zn,0.05660377358490566,0.0,1.0
train,52.0,0.0,0.005006362180070067,1,1.5925925925925926,0.7571341833636915,0.0011762899799140996,0,2109.744,0,0.0,4.0,0.08167631066188977,0.0,0.21444444444444466,0.0,0.0,0.7273876291758027,0.0009667352537722909,0.0,0,0.035689417073209495,13.401012178462576,3.16,0.0,0.5780298,0.0,0.9493105829267905,0.4578042328042328,0.9493105829267905,0.0,1.34,0,0.1484686084255084,2.0,0.6296296296296295,0.0,1,3,2.0907252239237217,1.6744,1.0,0.0,1.0,2.9455555555555555,1.1138338159946535,0.0,0,0.9259259259259258,0.0025694170032217836,0.015689417073209477,0.0,0.5739627657697506,0.0,0.0,1.173913043478261,0.9407429,64.612,0.09876543209876527,1.0,0.0,0.9493105829267905,0.0,0.015689417073209477,0.4260372342302494,0.20826547159510495,8.50122924770741,0.0,1.8474074074074074,0.24073467569027518,0.0,0,3.86342,0,0.5977140707316828,0.4629629629629629,0.22414567,-0.0,11.336529752903783,0.6409259259259259,0.6788951205640825,0,0.0,82.52648148148147,2.44,1.0,0.0,1.7,0.0,901.9848,4.0,0.0,-1.1420934,0.0,0.0,0.0,25.973012693371302,0,0.8045463252665859,0.05068941707320951,1.9896296296296294,Ca4.6Zn0.4Nb4TiO17,Ca_Zn,0.07407407407407407,0.0,1.0
train,55.7,0.0,0.0,0,1.566,0.7680327868852459,0.00039200038972758613,1,2467.5,0,0.0,5.0,0.07210722681783648,1.0,0.6360000000000001,0.0,0.0,0.9502705392332347,0.0011759999999999993,0.0,0,0.015294003778207999,12.272945787867851,3.16,0.0,0.47706512,0.769507817417621,0.969705996221792,0.42714285714285716,0.969705996221792,0.0,1.34,0,0.18538336592744495,0.0,0.72,0.0,1,3,2.2408026755852846,1.645,1.0,0.0,1.0,2.524,1.1138338159946535,0.0,0,0.8,0.0009177266649140813,0.004705996221792019,0.0,0.5843738081636709,0.0,22.804310210641308,1.0,0.95297486,11.714,0.0,1.0,1.0,0.969705996221792,0.0,0.004705996221792019,0.4156261918363291,0.6246276153969024,7.976023991999997,0.0,1.8739999999999999,0.17771257537589524,0.0,0,3.821696,0,0.6981883172796902,0.4552325581395349,0.27313343,-0.0,11.094588369360388,0.598,1.055856154703594,0,0.0,52.6978,2.44,0.0,1.0,1.5,0.0,140.77280000000002,4.0,0.0,-0.92888415,1.0,0.0,0.0,4.187831656800098,0,1.161350263239393,0.030294003778208012,2.2752,CaTi0.6Al0.2Nb0.2O3,Ca_Ti,0.0,0.0,0.0
train,67.8,0.0,0.0,0,1.5594999999999999,0.7706967213114755,0.00041548182327684274,1,2480.6249999999995,0,0.0,5.0,0.07690223260090356,1.0,0.5345,0.0,0.0,0.818808456222877,0.0008911874999999994,0.0,0,0.016142602599754752,12.206269010847677,3.16,0.0,0.48132858,0.8572623645545202,0.9688573974002452,0.4283928571428572,0.9688573974002452,0.0,1.34,0,0.2045178586332528,0.0,0.7899999999999999,0.0,1,3,2.2342642767819925,1.6537499999999998,1.0,0.0,1.0,2.6255,1.1138338159946535,0.0,0,0.85,0.0009698616966862522,0.003857397400245266,0.0,0.5869018498248506,0.0,24.197955545017,1.0,0.95131737,11.8155,0.0,1.0,1.0,0.9688573974002452,0.0,0.003857397400245266,0.4130981501751494,0.6799474657648744,7.997000374984374,0.0,1.8805,0.18038131088115072,0.0,0,3.823397,0,0.7653973439461936,0.4533430232558139,0.27313343,-0.0,11.052995098480572,0.59975,0.9097871735809745,0,0.0,51.4901,2.44,0.0,1.0,1.5,0.0,139.56510000000003,4.0,0.0,-0.9380015,1.0,0.0,0.0,4.146364961420986,0,1.149139103288453,0.031142602599754765,2.4964,CaTi0.7Al0.15Nb0.15O3,Ca_Ti,0.0,0.0,0.0
train,41.0,0.0,0.005398623177070248,0,1.33,0.8473895582329316,0.005560141779029614,0,2621.714285714286,1,1.0,6.0,0.07056503083396053,0.0,0.7116666666666669,0.0,0.0,1.0114042647073518,0.04326155555555556,1.0,0,0.08217521718726428,13.809208603705146,4.24,0.0,1.5873516,0.0,0.9028247828127357,0.5888095238095238,0.9028247828127357,0.0,1.44,0,0.13305131279140492,2.0,0.43333333333333335,0.0,1,3,1.746866154468257,1.7714285714285714,0.95,0.0,0.0,3.5283333333333333,0.9645061728395062,0.0,0,0.5,0.009443022835391985,0.062175217187264264,0.0,0.6714364484660806,0.0,0.0,6.0,0.89720976,49.53,0.05555555555555566,1.0,0.0,0.0,0.5,0.062175217187264264,0.32856355153391936,0.0019941812403360577,11.005242341370366,0.0,2.11,0.2875836782337814,0.0,0,4.110291999999999,0,0.3912240725521855,0.3866279069767442,0.430657,-0.0,7.085662602153461,0.8243333333333334,1.1087987494569487,0,0.0,100.8925,2.49,1.0,0.0,1.7142857142857142,3.5283333333333333,884.963,4.0,1.0,-2.7450871,0.0,1.0,0.0,21.161476478434587,0,0.9715839819938105,0.0971752171872643,1.8373333333333335,SrLa3Ti2NbO12,Sr_La,0.0,0.5,0.0
train,39.0,0.0,0.0,0,1.3880000000000003,0.8240963855421685,0.0038805380789957273,0,2593.428571428571,1,1.0,6.0,0.07321367126361038,0.0,0.8019999999999996,0.0,0.0,1.0549201679861442,0.03927056000000001,1.0,0,0.06793759312731995,13.835222104063678,4.24,0.0,1.3182707,0.0,0.91706240687268,0.5641428571428572,0.91706240687268,0.0,1.44,0,0.13484423928778394,2.0,0.44000000000000006,0.0,1,3,1.8232463914915167,1.7885714285714285,0.95,0.0,0.0,3.4380000000000006,0.9645061728395062,0.0,0,0.6,0.006878644353752871,0.04793759312731993,0.0,0.6509974324744368,0.0,0.0,2.5,0.91622823,49.79,0.0,1.0,0.0,0.0,0.6,0.04793759312731993,0.34900256752556325,0.008281266919138122,10.500581602792,0.0,2.0519999999999996,0.24038540766901417,0.0,0,4.0767256,0,0.4035074590239793,0.40348837209302335,0.430657,-0.0,8.19519072933336,0.7898000000000001,1.1330624026517846,0,0.0,102.29780000000001,2.49,1.0,0.0,1.7142857142857142,3.4380000000000006,878.7170000000001,4.0,1.0,-2.28203,0.0,1.0,0.0,21.535425985049013,0,0.9229789942711648,0.08293759312731996,1.8656000000000004,Sr2La2TiNb2O12,Sr_La,0.0,0.4,0.0
train,39.5,0.0,0.00193631013781298,0,1.475,0.776679841897233,0.0002846037753206149,0,2607.9999999999995,1,0.0,4.0,0.07606889794096311,1.0,1.604166666666666,0.0,0.006422222222222234,0.5623351446188083,0.028812000000000004,1.0,0,0.008235721653755745,13.873103795738958,4.906666666666666,2607.9999999999995,0.45814767,0.0,0.9767642783462442,0.5271428571428571,0.9767642783462442,1.0,1.5533333333333332,0,0.15915688605156791,2.0,0.44999999999999996,0.0,2,2,2.104787714543812,1.8628571428571425,0.9099999999999999,0.0,0.0,3.3025,0.8358855047538397,0.0,0,0.75,0.0005398987607708142,0.008235721653755745,0.0,0.6191334585013779,0.0,0.0,1.3333333333333333,0.981976,52.05,0.08333333333333333,3.0,0.0,0.0,0.75,0.011764278346244272,0.3808665414986221,0.4388611664909208,9.772892072,0.0,1.9649999999999999,0.004997442417983278,0.0,0,4.104122666666667,0,0.4395439252558099,0.42877906976744184,0.33877027,0.6365141682948128,9.85948292010321,0.738,0.5831623721972826,0,1.0,104.40575000000001,2.5300000000000002,0.0,1.0,1.7142857142857142,0.0,971.885,4.0,1.0,-0.65783644,0.0,1.0,0.0,23.344939938858616,0,0.8498829242910416,0.02323572165375576,2.2079999999999997,Ba2SrLaNb3O12,Ba_Sr,0.0,0.25,0.0
train,38.95,0.0,0.0011550694983234093,0,1.6,0.7479674796747967,1.235074619685995e-05,0,2550.075,1,0.0,4.0,0.08192,0.0,1.4833333333333334,0.0,0.010866666666666669,-0.0,0.0,0.0,0,0.00980218725754467,13.648621220329646,4.523333333333333,0.0,0.05159978,0.0,0.9948021872575447,0.4571428571428572,0.9948021872575447,1.0,1.47,0,0.19884792435718648,2.0,0.6,0.0,3,1,2.296875,1.815,0.98,0.0,0.0,3.04,1.1193512206298708,1.0,0,1.0,2.7017257305631136e-05,0.00980218725754467,0.0,0.5710436013209269,0.0,0.0,1.0,0.9998636,46.81,0.22222222222222218,1.0,0.0,0.0,0.6666666666666666,0.029802187257544688,0.4289563986790731,0.37522901762510974,8.489664000000001,0.0,1.8399999999999999,0.02735231641613537,0.0,0,3.9517,0,0.5968813123545268,0.4651162790697675,0.0,1.0986122886681096,12.20703125,0.64,-0.0,0,0.0,92.906,2.46,0.0,1.0,2.0,0.0,834.558,4.0,0.6666666666666666,0.028441045,0.0,1.0,0.0,22.456574160973652,0,0.8004937802677808,0.005197812742455343,2.714,Ba.5Sr.5LaNb3O12,Ba_Sr,0.0,0.0,0.0
train,37.1,0.0,0.0034981040365983556,0,1.475,0.7828685258964143,0.0009288728337537149,0,2595.5142857142855,1,1.0,4.0,0.07606889794096311,0.0,1.270833333333333,0.0,0.006422222222222234,0.5623351446188083,0.028812000000000004,1.0,0,0.026977248439180257,13.873103795738958,4.573333333333333,0.0,0.6631684,0.0,0.9580227515608197,0.5271428571428571,0.9580227515608197,1.0,1.4966666666666666,0,0.1483445975969777,2.0,0.44999999999999996,0.0,2,2,2.0280036133694668,1.834285714285714,0.9299999999999999,0.0,0.0,3.3025,0.900195838796673,0.0,0,0.75,0.0017620893865246624,0.006977248439180239,0.0,0.6191334585013779,0.0,0.0,1.3333333333333333,0.9630763,51.05,0.08333333333333333,3.0,0.0,0.0,0.75,0.006977248439180239,0.3808665414986221,0.49771639908681015,9.772892072,0.0,1.9649999999999999,0.07590206848253422,0.0,0,4.065249333333333,0,0.4311102382023688,0.42877906976744184,0.33877027,0.6365141682948128,9.85948292010321,0.738,0.589410540470825,0,0.0,104.40575000000001,2.51,1.0,1.0,1.7142857142857142,3.3025,922.1780000000001,4.0,1.0,-1.0772986,0.0,1.0,0.0,22.792505872554013,0,0.8665033680342928,0.04197724843918027,2.058,BaSr2LaNb3O12,Ba_Sr,0.0,0.25,0.0
